Document,Topic,Auto_Label,Descriptive_Label,Probability
"Maternal antibodies represent a natural form of passive immu- notherapy in which the immunoglobulin (Ig) G repertoire of the mother’s preexisting humoral immune response is trans- ferred to the fetus through the placenta. Acquisition of mater- nal antibodies varies widely among mammalian species.14 Maternal IgG is transferred in utero to the fetus of humans and monkeys through the placenta with no evidence of post- natal transport, and reaches serum concentrations that are similar between mother and infant. In contrast, there is no prenatal transport of maternal IgG in mink, cows, horses, sheep, goats, and pigs, and although the animals are born with serum that is nearly devoid of IgG, these antibodies are trans- ferred from ingested colostrum into the bloodstream within the first 24 to 48 hours after birth across the gastrointestinal tract. Transmission of maternal IgG in mice, rats, and dogs occurs in utero as well as across the gastrointestinal tract after birth, indicating that they differ from humans and non-human primates as well as being different from mink and the",67,Antibodies,Antibodies – Immunoglobulin,1.0
ungulates. These differences also indicate that care should be taken when choosing an appropriate animal model for study- ing the role of maternal antibodies against infectious disease as the mechanisms may be more species-specific than typically realized.,67,Antibodies,Antibodies – Immunoglobulin,1.0
"In a comprehensive study involving the analysis of anti- bodies to 16 viruses using samples from 58,500 patients, the relationship between maternal immunity and infant immu- nity is clear (Fig. 8.1).15 The prevalence of antibodies to each viral antigen among infants less than 1 month old is remark- ably similar to those observed in the 20- to 40-year old adults who represented the main age group of the mothers. For instance, immunity to common childhood diseases such as measles and mumps was comparable between newborns and their mothers. Immunity to less-common viral pathogens, such as influenza B, was relatively low among infants and adults in the cohorts examined in 1971–1972, but higher among those sampled in 1973–1974,1975–1976, and 1977– 1978, coinciding with an influenza B epidemic that had occurred in 1974.15 This shows that the prevalence of maternal antibodies is dynamic and that recent outbreaks involving a specific pathogen will result in a higher frequency of pathogen- immune mothers and a concomitant increase in the number of infants who are likewise bestowed at least transient immu- nity to that particular microbe. As expected, maternal antibod- ies wane rapidly during the first 6 months of life and then exposure to pathogens over the following months and years results in an accumulation of different antibody specificities as children reach adulthood (see Fig. 8.1). The overall protec- tive efficacy of maternal antibodies is perhaps most pro- nounced among children with genetic immunodeficiencies such as severe combined immunodeficiency (SCID), resulting in the lack of functional T and B cells or agammaglobulin- emia, in which patients lack functional B cells while still having the ability to mount pathogen-specific T-cell responses. The clinical presentation of SCID is not apparent at birth but relatively uniform diagnosis occurs at a mean of 6.59 months of age,16 which is also about the age that maternal antibodies have reached their lowest levels15 (see Fig. 8.1). Likewise, agammaglobulinemic patients also begin to present with symptoms of immunodeficiency around this same age.17 Maternal antibodies represent an immunological “double- edged sword” in the sense that they are known to interfere with live attenuated virus vaccines such as the MMR (measles, mumps, rubella)18–20 and rotavirus vaccines,21,22 whereas direct immunization of mothers in the third trimester of pregnancy can significantly increase protection of infants against common respiratory viruses such as influenza.23–25 Indeed, maternal vac- cination may result in a 45% to 91% reduction in influenza- related hospitalizations among infants younger than 6 months of age.23–25 Likewise, the importance of maternal vaccination against Bordetella pertussis (i.e., whooping cough) was recog- nized as early as the 1930s to 1940s with studies showing higher antibacterial antibody responses and potential protec- tion from exposure to whooping cough among infants born to vaccinated mothers.26–29 Recent studies verify these earlier results, demonstrating a 90% to 91% vaccine efficacy against whooping cough among infants younger than 2 months of",39,Influenza,Influenza – Immunity,0.7938978444187158
"age who were born to mothers who received pertussis vaccina- tion during pregnancy,30,31 thus lending further support to the current recommendations for the vaccination of pregnant mothers against B. pertussis.32 The age limit of younger than 2 months was chosen as this is the age at which primary pedi- atric vaccination is recommended and analysis beyond this age might be confounded by the protective effects of direct vaccination of the child. Nevertheless, the protection afforded by maternally derived IgG against respiratory infections involving viral (e.g., influenza) or bacterial (e.g., B. pertussis) pathogens together demonstrate the broad impact that mater- nal vaccination and the subsequently increased transfer of maternal antibodies can have on the health of young infants.",21,Pertussis,Pertussis – Vaccination,0.7280793005096005
CRITICAL PARAMETERS FOR PASSIVE IMMUNOTHERAPY,53,Immunotherapy,Immunotherapy,0.7303971323096332
"Before vaccines and antibiotics revolutionized modern medi- cine, antibody-based therapies represented the only effective medical treatment for many life-threatening diseases includ- ing diphtheria, scarlet fever, bacterial meningitis, and bacterial pneumonia.33,34 Today, most commercial forms of antibody- based immunotherapy for infectious disease still rely on poly- clonal antibodies of human or animal origin, with the notable exceptions of the monoclonal antibodies, palivizumab and raxibacumab (see Table 8.1). The main advantage of using polyclonal antibodies for passive immunotherapy is that this approach will include antibodies to multiple epitope specifici- ties that may work in an additive or synergistic manner with the potential contribution of multiple immunoglobulin iso- types and subclasses that have different biological functions (Table 8.2).35 On the other hand, there are several potential challenges to using polyclonal antibodies for immunotherapy including low antigen-specific activity, supply limitations (especially for rare diseases), variability between manufactur- ing lots, and safety as well as quality control issues that are often associated with the use of human blood products. In",1,Antibody,Antibody – Immunotherapy,0.7598088039030791
"Figure 8.1. Age-specific prevalence of antibodies to mumps, measles, influenza A, and influenza B viruses in patients screened with 16 viral antigens during the years 1971–1978. The prevalence curves represent four 2-year periods: 1971–1972 (green line), 1973–1974 (aqua line), 1975–1976 (red line), and 1977–1978 (blue line). CF, complement fixing. (From Ukkonen P, Hovi T, von Bonsdorff C-H, Saikku P, Penttinen",63,Complement,Complement,0.5858504820066828
"K. Age-specific prevalence of complement-fixing antibodies to sixteen viral antigens: A computer analysis of 58,500 patients covering a period of eight years. J Med Virol. 1984;13:131–148.)",63,Complement,Complement,1.0
"contrast, monoclonal antibodies are, by definition, limited to a single epitope specificity but they have several advantages over polyclonal antibodies since they can be manufactured in vitro at large scale, with inherently high specificity and lot consistency (Table 8.2). For example, the combination of",1,Antibody,Antibody – Immunotherapy,1.0
"0.7 mg of two tetanus-specific human monoclonal antibodies has the same neutralizing capacity observed with administra- tion of 100 to 170 mg of polyclonal tetanus immunoglobu- lin.36 Likewise, administration of 0.023 mg of a vaccinia virus-specific monoclonal antibody provides the same level of protection afforded by 5 mgs of vaccinia immunoglobulin (VIG).37 Although neutralization escape mutants are a valid concern when using monoclonal antibody therapy,38,39 this has not yet been a major problem during clinical use of palivi- zumab for respiratory syncytial virus (RSV). Initially, sequenc- ing of 371 RSV isolates demonstrated that there were no mutations in the neutralizing epitope of the F protein.40 Sub- sequent studies identified RSV escape mutants in approxi- mately 5% of 146 breakthrough cases, indicating that selective pressure for escape mutations is still relatively uncommon under current conditions of use.41 This suggests that monoclo- nal antibodies can remain effective when used clinically in the long-term, as long as they are specific for a stable epitope for that particular pathogen.",55,Antibody,Antibody – Antibodies,1.0
The functional characteristics of the immunoglobulins,-1,Noise / Outlier,Noise / Outlier,0.0
"used for passive immunization is an important consideration in determining protective efficacy in vivo.35 For example, serum IgG molecules equilibrate into extravascular space whereas IgM is largely confined to intravascular space.14 IgM molecules also have a short half-life (5 days14) and are typi- cally of low affinity, which is why IgM is not an optimal choice for passive immunotherapy. Serum IgA is monomeric and, although it also equilibrates into extravascular space,14 it has only a 6-day half-life14 and does not appear to contribute significantly to functional IgA in the lungs of mice.42,43 Human IgG on the other hand, has an average half-life of approxi- mately 21 days (except IgG3, which has a 7-day half-life),14,44 is typically of high affinity, and transudation across mucosal barriers can protect against pathogens that invade through mucosal routes. Interestingly, serum IgG (and serum IgA) responses elicited in response to vaccination against Neisseria meningitidis correlate strongly with the levels of antibacterial antibodies present in the saliva at 1 month and 1 year after vaccination,45 indicating that circulating serum antibodies may be an important contributor to the antibodies released in mucosal secretions. Indeed, after intravenous administration of an HIV-specific monoclonal antibody into rhesus macaques, serum antibody titers of 690 to 725 µg/mL resulted in mucosal antibody titers of 17 to 30 µg/mL in vaginal fluids and provide complete protection against intravaginal challenge with SHIV (chimeric simian immunodeficiency virus expressing HIV envelope).46 Influenza virus is another mucosal pathogen with strict tropism to the respiratory tract, but influenza-specific serum antibody titers correlate with protection in humans.47 In mice, the relative roles of influenza-specific polymeric IgA and IgG were compared in terms of antiviral protection in the upper respiratory tract versus the lung after influenza chal- lenge.42 When polymeric IgA was transferred 4 hours prior to influenza infection, this prevented pathology in the upper respiratory tract but was not effective in the lung, whereas transfer of IgG prevented pathology in the lung, but required higher doses to protect against infection of the upper respira- tory tract. The authors concluded that different antibody iso- types may function preferentially at different anatomical sites in vivo. These results are in contrast to experimental influenza infection in humans in which inactivated influenza vaccine- derived IgG is believed to be a major contributor to protection of the nasal compartment.48 Overall, the ability of IgG to enter",69,Igg,Igg,1.0
"Figure 8.2. Efficacy of passive immunity decreases with disease progression. Full protection from symptomatic disease is best achieved through prophylactic administration of antibody therapy prior to exposure or infection. However, antibody therapy may also be highly effective at early points postexposure, prior to the onset of disease symptoms. Passive immunity is generally less effective when adminis- tered after the onset of symptomatic disease, and typically shows little to no clinical benefit once severe late-stage disease has occurred.",53,Immunotherapy,Immunotherapy,1.0
nonlymphoid tissues and to penetrate mucosal sites of infec- tion is likely to explain why it is often considered the best immunoglobulin isotype for routine passive immunization and has shown clinical benefit ranging from reduced clinical symptoms to nearly complete protection from lethal infection in a number of infectious disease models (Table 8.3).,49,Staphylococcal,Staphylococcal,1.0
"Over the last century, it has been well established that high specific antibody titers and early timing of antibody transfer in relation to disease onset are the two most important param- eters involved with determining the protective efficacy of passive immunization (Fig. 8.2). In one account of the early days of clinical diphtheria-specific immunotherapy developed by Behring and Ehrlich,5 initial failures in patients after treat- ment with weak or unstandardized diphtheria-immune serum brought Ehrlich to describe three points that he believed were important for successful immunotherapy: (a) treatment has to be initiated at the onset of disease; (b) the more the disease has progressed, the higher the serum quantities necessary for cure; and (c) depending on the severity of the case, certain minimal doses can be specified. Later studies confirmed these results: if diphtheria immunotherapy was initiated on the first day of disease, there was 0% mortality (n = 183).49 However, if therapy was delayed to 2, 3, or 4 days after disease onset, then the accompanying diphtheria case-fatality rate subse- quently increased to 1.6% (n = 905), 4.4% (n = 632), and 6.9% (n = 436), respectively.49 These results are similar to those observed during antibiotic-based therapy of bacterial sepsis. In an ideal setting, it is recommended that antibiotics be administered within 1 hour of diagnosis of severe sepsis or septic shock as these drugs provide clinical benefit only if administered early in the course of disease and are generally ineffective during late-stage disease.50",44,Immunization,Immunization,0.4579717239755424
The importance of high-dose immunotherapy given at the,-1,Noise / Outlier,Noise / Outlier,0.0
"earliest sign of disease is not unique to bacterial anti-toxin therapy. The same rules apply to preventing or treating viral infections as well. During a measles epidemic in 1931–1932, 72% of exposed individuals (n = 32) who received no passive immunization contracted measles. If convalescent serum was administered within 10 days of exposure, then the attack rate was reduced to 16% (n = 219) whereas if therapy was not initi- ated until 12 to 16 days postexposure, approximately 80% of",17,Measles,Measles – Immunization,0.5890071983395602
Continued on following page,-1,Noise / Outlier,Noise / Outlier,0.0
"contacts subsequently contracted measles (n = 5).51 In a study published in 1945 involving 1024 cases of measles exposure, 36% of the individuals who received immunother- apy within 0 to 2 days of exposure contracted measles com- pared to 48% for those whose treatment was delayed to 6 to 8 days postexposure.52 The dose used in these studies was also critical: 67% of patients who received 0.01 mL/kg of gamma- globulin contracted measles whereas only 16% of patients who received 0.06 mL/kg of gammaglobulin contracted the disease. The titer of virus-specific antibodies will often differ between lots of polyclonal immunoglobulin preparations (see Table 8.2). In another study, when the measles-specific titer of gammaglobulin from different lots decreased from 33 IU/mL",30,Measles,Measles – Immunoglobulin,0.6461251082273347
"to 16 IU/mL, the postexposure incidence of measles increased from 17% to 57% despite either lot being administered within 5 days of exposure.53 Likewise, the timing of passive immuno- therapy is also important for enteric (e.g., polio) and respira- tory pathogens (e.g., RSV). An outbreak in 1934 involving 2992 polio patients showed that if convalescent serum was administered within 0 to 2 days of meningitis, then paralysis was reported in 5.4% of patients (n = 2367). If treatment was delayed until 3 to 6 days after meningeal disease onset, 15.5% reported paralysis (n = 536), and if treatment was delayed for more than 6 days, then paralysis was noted in 30.3% of polio patients (n = 89).54 For RSV, polyclonal RSV-immunoglobulin reduced the incidence of RSV-associated hospitalization by",-1,Noise / Outlier,Noise / Outlier,0.0
"41% among children with a history of prematurity or bron- chopulmonary dysplasia.55 Prophylactic administration of a neutralizing monoclonal antibody, palivizumab, was shown to significantly improve clinical outcome by reducing RSV- associated hospitalizations of children with congenital heart disease by 45%.56 Among premature infants or those with bronchopulmonary dysplasia, RSV-associated hospitalizations were reduced by 55%.57 A third palivizumab study confirmed these results by showing a 70% reduction in hospitalizations among premature infants and infants with chronic lung disease.58 Another monoclonal antibody, motavizumab,59 demonstrated a further 26% relative reduction in RSV hospi- talizations compared with patients receiving palivizumab- based prophylaxis.60 In contrast, once RSV infection has been established, the use of palivizumab,61 motavizumab,59 or RSV- immunoglobulin62 shows no clinical benefit, although RSV- immunoglobulin may provide limited protection in the most severe cases.62",16,Palivizumab,Palivizumab – Rsvs,1.0
Passive immunotherapy can be highly successful for,53,Immunotherapy,Immunotherapy,1.0
"severe, even life-threatening human diseases such as small- pox, or hemorrhagic fever caused by arenaviruses including Junin or Lassa fever virus (see Table 8.3). Successful interven- tion, however, typically requires initiating treatment before or very shortly after symptom onset. When convalescent serum from smallpox survivors was administered to smallpox patients during the late stages of confluent or hemorrhagic smallpox, there was no clinical benefit observed in compari- son to untreated controls (80% vs. 72% mortality, respec- tively).63 When vaccinia-immune gammaglobulin (VIG) was administered to smallpox contacts prior to disease onset in addition to postexposure vaccination (i.e., standard of care), the number of smallpox cases was reduced by 70% compared to contacts who received postexposure smallpox vaccination alone.64 Likewise, administration of vaccinia- immune serum of animal origin along with postexposure vaccination resulted in 0 of 13 cases (0%) of smallpox among close contacts compared to 13 of 29 cases (45%) among con- trols who received smallpox vaccination alone.65 During a smallpox outbreak in 1941, 3 of 10 patients (30%) died while undergoing standard clinical care.66 To determine if addition of passive immunotherapy would reduce mortality after smallpox diagnosis, 250 cases of smallpox were treated with convalescent serum or blood, with no smallpox- associated deaths reported (0 of 250). Approximately 75 patients were described as having severe or hemorrhagic smallpox at the time of treatment and yet all survived. This appears to be the result of using convalescent serum obtained at the peak of the humoral immune response shortly after recovery from smallpox and the use of an optimized dosing schedule with higher doses administered to patients with the more severe disease manifestations.66",8,Smallpox,Smallpox,0.7340834069032862
Argentine hemorrhagic fever is caused by infection with the,40,Fever,Fever – Hemorrhagic,1.0
"Junin virus and untreated cases result in 15% to 40% mortality.67–69 Convalescent serum is protective in animal models of Junin infection70–72 and when administered within 8 days of symptom onset, the mortality rate among human cases drops to 1% to 3%.68,69 Likewise, in 35% to 50% of hospitalized cases, Lassa fever virus causes severe disease including diffuse capillary leakage and hemorrhagic diathe- sis.73 Prophylactic administration of immune serum protects guinea pigs74,75 and nonhuman primates76,77 from subsequent lethal challenge, indicating that antibodies play a clear role in protection against this virulent viral pathogen. In one small clinical study, if passive immunotherapy was administered within 0 to 5 days after admission to the hospital, 4 of 4 (100%) patients survived whereas if immunotherapy was initi- ated 7 to 9 days after hospitalization, 0 of 3 (0%) patients survived.78 In another study,79 patients with virologically",5,Lassa,Lassa,0.463971589656268
"confirmed Lassa fever who received immune serum within 10 days of hospitalization survived (4 of 4; 100%). However, if treatment was not initiated until more than 10 days after hos- pitalization, then only 1 of 4 (25%) patients survived, similar to the untreated group in which only 1 of 5 (20%) patients with virologically confirmed Lassa fever survived.",5,Lassa,Lassa,0.8015776759618747
PASSIVE IMMUNITY AGAINST RESPIRATORY AND ENTERIC PATHOGENS,56,Lyme,Lyme,1.0
"Although passive immunity against toxins and systemic infec- tions such as measles51,53,80–84 and smallpox64–66 is well estab- lished, the impact of this approach for the prevention or amelioration of disease caused by respiratory and enteric pathogens may not be as well recognized. However, several studies support the role of passive immunity against mucosal pathogens (see Table 8.3), including examples such as influ- enza (respiratory virus), Haemophilus influenzae (respiratory bacterium), rotavirus (enteric virus), and Escherichia coli (enteric bacterium). Influenza is a significant cause of morbid- ity and mortality throughout the world, including both sea- sonal transmission and pandemic outbreaks.85–88 The clinical correlation between homotypic influenza immunity and vaccine-associated protection was recognized early in the development of the influenza vaccine.89–91 Early animal studies confirmed this result, with passive transfer of antibodies (both systemic and mucosal delivery) able to protect naïve animals against subsequent challenge, or provide therapeutic benefit when administered postexposure.92–94 More recent animal studies with defined monoclonal antibodies continue to support and extend these earlier results.95,96 Passive immuniza- tion against influenza in humans has also been successful. In a comprehensive retrospective metaanalysis of eight passive immunization studies performed during the Spanish Influ- enza outbreak (1918–1925), a significant 21% decrease in mortality (95% confidence interval [CI], 15–27%; P < .001) was observed.97 Subset analysis of studies that recorded early (treatment initiated within 4 days of pneumonia complica- tions) versus late intervention (>4 days) showed a significant advantage for early treatment, with mortality decreasing from 59% (49 of 83) to 19% (28 of 148) with earlier intervention, consistent with general considerations for effective passive immunity against infectious diseases (see Fig. 8.2). In a recent double-blinded, randomized controlled study during the 2009 influenza pandemic, the use of hyperimmune intrave- nous immunoglobulin (IVIG) (from recovered convalescent donors) was compared to normal IVIG in the treatment of severe infection in 34 subjects.98 The hyperimmune treated group (n = 17) demonstrated more rapid viral clearance than the control group (n = 17), with a greater than 90% drop in viral loads by day 5 posttreatment. In those patients receiving immunoglobulin within 5 days of symptom onset (n = 22), all 12 who received hyperimmune IVIG survived (12 of 12), whereas only 60% of patients receiving normal IVIG survived (6/10, P = .02).",-1,Noise / Outlier,Noise / Outlier,0.0
H. influenzae type b (Hib) is an extracellular gram-negative,13,Antibody,Antibody – Influenzae,0.45053150183630164
"bacterium that initially infects the host via the respiratory tract and represents another important human pathogen that can be controlled through passive immunization. Several early reports described the use of concentrated rabbit immune serum as a successful adjunct therapy to sulfonamide treat- ment for patients suffering from Hib meningitis.99–101 Indeed, a full course of serum therapy (in addition to antibiotics) was able to reduce mortality to 14% (3 of 19) when compared to 78% mortality rate (7 of 9) in those patients only receiving sul- fonamides.101 A more recent study established the prophylactic",43,Influenzal,Influenzal,1.0
"use of human immunoglobulin in at-risk populations.102 San- tosham and colleagues administered hyperimmunoglobulin (n = 353), or saline placebo (n = 350) to infants at 2, 6, and 10 months of age and examined the rates of invasive Hib. For the first 90 days following the passive immunization protocol, none of the treated infants experienced invasive Hib (0% inci- dence), compared to 7 of 350 placebo-treated children (2.0% incidence, P = .007).102",-1,Noise / Outlier,Noise / Outlier,0.0
"Rotavirus represents an enteric viral pathogen wherein pro- tective passive immunotherapy has been demonstrated.103–108 In one example of postexposure treatment in infants, oral administration of hyperimmune antibody (in addition to standard supportive care) was able to efficiently reduce rota- virus shedding compared to placebo controls; treated patients (n = 26) exhibited no evidence of viral shedding by day 8 posttreatment as compared to 25% of controls (n = 26).105 In a separate study, prophylactic passive immunity using orally administered bovine colostrum from immunized animals was tested in a blinded and randomized trial among infant chil- dren (3–15 months old) admitted to a hospital, typically for respiratory conditions.103 Following admission, infants were given a 10-day course of the bovine colostrum or placebo. Infants who received placebo contracted symptomatic rotavi- rus at a rate of 14% (9 of 65) whereas no symptomatic rota- virus disease was observed in the colostrum-treated infants (0 of 55; P < .001). Analysis of rotavirus vaccine failures also indicates that maternally derived antibodies play a role in passive immunity to rotavirus infection. In a study involving",0,Rotavirus,Rotavirus,1.0
"177 vaccinated infants, a strong inverse correlation was",39,Influenza,Influenza – Immunity,0.36973564607668
"observed between maternally derived rotavirus antibodies and the ability of infants to seroconvert following vaccination with a live rotavirus vaccine.21 This is an important demonstration not only of passive immunity to an enteric pathogen, but also has broader implications on the timing of vaccine administra- tion, especially in developing countries where preexisting immunity is relatively high, and rotavirus vaccine immunoge- nicity appears impaired.109",0,Rotavirus,Rotavirus,1.0
E. coli is a significant enteric pathogen wherein prophylaxis through passive immunity has been demonstrated in several clinical studies.110–113 Tacket and colleagues were able to pas- sively protect human subjects against experimentally induced,3,Pathogen,Pathogen,0.06686370621134184
"E. coli diarrhea with specific bovine antibody.110 Using heat- inactivated or glutaraldehyde-inactivated E. coli for vaccina- tion, pregnant cows were hyperimmunized with a large number of enterotoxigenic O serogroups. Milk collected during the first 10 days of lactation was purified, concentrated, lyophilized, and formulated for oral administration. As a control, a similar preparation was made using rotavirus as the immunizing antigen. Subjects received daily treatment (3 times daily) for 7 days, with E. coli challenge administered 3 days into the treatment regimen. Of the 10 subjects who received the E. coli antibody prophylaxis, all remained disease- free following challenge, compared with clinical diarrhea in 9 of 10 placebo subjects (P < .0001). Using a closely related clinical protocol, Otto and colleagues also demonstrated good efficacy with hyperimmune bovine colostrum tablets.111 In the first study conducted in this trial, 11 of 15 (73%) of placebo subjects contracted diarrhea following challenge, but this was reduced to only 1 of 15 (7%) in treated subjects (P = .0005). In a second study investigating the impact of omitting buffer to the oral prophylaxis, the authors also examined dose sparing. In these studies, the standard dose still conferred significant protection with 3 of 15 (20%) treated subjects contracting diarrhea, compared with 12 of 14 (86%) of con- trols. Interestingly, if the dose was reduced by one-half then disease incidence increased to 5 of 14 subjects (36%), indicat- ing a key role played by treatment dose in achieving successful passive immunotherapy.",46,Antibodies,Antibodies – Cows,1.0
PASSIVE IMMUNIZATION: A PARADIGM SHIFT IN PROGRESS?,36,Technology,Technology,1.0
"With any new scientific advance, there is controversy. In 1890, when Behring demonstrated that immune serum therapy could protect against diphtheria, it went against the current dogma at that time in which the cellular theory of phagocy- tosis was believed to be the primary mechanism of host pro- tection.5 There were also skeptics who, as early as 1896, discussed why antibody immunotherapy would not work.114 However, the science not only prevailed but today a number of passive immunotherapy products are in clinical use (see Table 8.1) and an ever-increasing number of human diseases benefit from the use of this technology (see Table 8.3). Some believe that antibody plays a more important role in protec- tion against cytopathic viruses and extracellular bacteria, but that T cells must be required for protection against infection by noncytopathic viruses and other intracellular pathogens.115 Although this is partially refuted by the protective efficacy of maternal antibodies and IVIG therapy in SCID patients who do not have functioning T cells, it is important to bear in mind that antibody-mediated protection by passive immunotherapy in immunocompetent individuals does not function in isola- tion, but instead works best in conjunction with other immune defenses, including host T cells, B cells, natural killer (NK) cells, etc. Although the role of antibody-mediated protection against intracellular bacteria and chronic viral infections was thought to be relatively minor, there are examples in each of these instances in which passive immunity provides substan- tial clinical benefit.",50,Toxoplasmosis,Toxoplasmosis,0.19718756322928876
"As noted previously, prior to the advent of antibiotics,",41,Antibiotics,Antibiotics,0.8534944981517645
"passive immunotherapy was the only option for clinical treat- ment of most bacterial infections including Francisella tularen- sis, a facultative intracellular bacterium that causes tularemia, a severe disease associated with up to 30% mortality in untreated cases.116,117 When streptomycin became available, a comparative study in 1946 was performed with 542 tularemia patients who received only symptomatic treatment, 832 who received immune equine serum, 60 who received hyperim- mune equine serum, and 9 who received streptomycin.118 The untreated tularemia cases required an average of 3.78 months to recover and only three modes of therapy showed substantial improvement—treatment with immune serum within 9 days of disease onset (2.41 months until recovery), treatment with hyperimmune serum (2.15 months until recovery), and treat- ment with streptomycin (2.40 months until recovery). Two clinical cases were extensively described, with the following summary: “The clinical responses to each agent [i.e., immune serum, and streptomycin] were similar, prompt amelioration of the symptoms of intoxication–headache, mental dullness or lethargy, sense of prostration and severe malaise; reduction of fever and of the sizes of the buboes, acceleration in the healing of ulcers and in the resolution of pulmonary exudates.” In other words, passive immunotherapy appeared in many ways to mimic antibiotic therapy in terms of protective efficacy. However, it was noted that treatment with equine serum caused serum sickness in 51% of the patients and had a more variable outcome than the antibiotic approach, leading to the recom- mendation that streptomycin would be the agent of choice for future treatment of this disease.118 With the recent development of polyclonal and monoclonal antibodies that show protective efficacy against tularemia in animal models,119–121 it may be possible to incorporate both passive immunotherapy and anti- biotic treatment into clinical practice not only for tularemia, but for other bacterial diseases, especially in cases in which antibiotic resistance is becoming more widespread.122,123",45,Tularemia,Tularemia,1.0
Mycobacterium tuberculosis is another intracellular bacte-,15,Tuberculosis,Tuberculosis – Mycobacterium,1.0
