Document,Topic,Auto_Label,Descriptive_Label,Probability
Aluminum-containing adjuvants have historically served as immunostimulants in vaccines and continue to be the most widely used adjuvants.,2,Antigens,Antigens,1.0
"The following sections summarize the structure and prop- erties of different aluminum salts, the mechanisms by which they stimulate the immune response, and the effect of freezing on aluminum-adjuvanted vaccines.",2,Antigens,Antigens,1.0
The earliest vaccines containing aluminum adjuvants were prepared by in situ precipitation.,2,Antigens,Antigens,1.0
"Vaccines containing aluminum hydroxide adjuvant or aluminum phosphate adjuvant should not be allowed to freeze and should not be used if suspected of having been exposed to freezing temperatures.22 Freezing may affect the aluminum-containing adjuvant and the adsorbed antigen. Ther- mostability of vaccines is of increasing importance, and as demonstrated for aluminium salts does not only concern excursion at high temperature, but also at low temperature, such as freezing.",2,Antigens,Antigens,1.0
Care must be taken in selecting a buffer for an aluminum hydroxide adjuvant–containing vaccine.,2,Antigens,Antigens,1.0
"Safety of Aluminum-Containing Vaccines. Aluminum salts as adjuvants have the longest and largest safety track record of all adjuvanted vaccines, with more than 3 billion vaccine doses used during the past 80 years with a positive risk-to- benefit ratio. The Vaccine Safety Advisory Committee of the World Health Organization (WHO) reviewed MMF at a meeting in 1999. The committee found that there was no basis for recommending a change in vaccination practices involving vaccine selection, schedule, delivery practices, or information involving aluminum-containing vaccines. The committee recommended that “research studies be under- taken to evaluate the clinical, epidemiological, and basic science aspects of MMF.”35 The U.S. Food and Drug Adminis- tration, while recognizing the desirability of new adjuvants, confirmed its support of aluminum salts in vaccines.36 Research studies undertaken to assess the neurotoxicity of aluminum when it is administered intramuscularly or in a vaccine, showed a difference between the control group and the aluminum-based vaccine tested.37 A repeat of the experiment, however, did not confirm any differences between the control group and the two vaccines containing aluminum.",2,Antigens,Antigens,1.0
"Water-in-oil emulsions, of which the Freund adjuvant is the best-known example, were included in a commercial influenza vaccine in the United Kingdom in the 1960s. The vaccine was later withdrawn owing to occasional abscesses observed at the site of injection. A 10-year follow-up on these volunteers40 showed that cyst-like reactions had required hospitalization in 0.1% to 0.6% of the volunteers, but otherwise there were no adverse effects of the vaccine.",4,Influenza,Influenza – Freund,0.9532784181547026
"These challenges suggest that for prophylactic vaccines, researchers should, when possible, avoid using water-in-oil emulsions. For therapeutic vaccines, however, the risk of cysts and the challenges of formulation may be less significant. Such a vaccine (CIMAvax), which con- tains a mineral oil–based water-in oil-emulsion, Montanide ISA 51, has been licensed in Cuba for non–small cell lung cancer.45",4,Influenza,Influenza – Freund,0.7545343142633611
"gens, MF59 was approved only in one vaccine, FLUAD, an influenza vaccine for older adults, and licensed in several European countries from 1997 onward. While there was benefit of the adjuvanted vaccine in terms of antibody response to the influenza hemagglutinin in the target population,48 the really significant benefit of MF59 and other oil-in-water emul- sions became clear during investigations on pandemic influ- enza vaccines. This was especially critical when it was shown that for an H5N1 pandemic strain, sixfold more antigen was required to induce an immune response to a level equivalent to the seasonal influenza vaccine (90 µg",5,Fluad,Fluad,0.4443967306410321
"This emulsion was tested earlier as part of the initial development of a malaria vaccine, alone (AS03) or in combination with the immunostimulants MPL and QS21 (described later).51 AS03 demonstrated potent dose-sparing potential for pan- demic influenza antigens, allowing for dose sparing down to",15,Vaccines,Vaccines – Adjuvant,1.0
"With the outbreak of the H1N1 influenza pandemic, Euro- pean regulatory authorities approved three oil-in-water emul- sions containing pandemic influenza vaccines, with MF59,",-1,Noise / Outlier,Noise / Outlier,0.0
This adju- vant has been reported to allow for dose sparing in the context of influenza vaccines.57 A single immunization with CoVaccine HT-adjuvanted H5N1 influenza virus vaccine induces protec- tive cellular and humoral immune responses in ferrets and is undergoing clinical evaluation.,14,Vaccine,Vaccine – Influenza – T14,0.931979312238149
as adjuvants in licensed and investigational vaccines.,0,Vaccines,Vaccines – Adjuvants,1.0
"Oil-in-water emulsion adjuvants are highly effective at enhancing immunogenicity and allowing for dose reduction in pandemic influenza vaccines when the vaccinees are naïve. In contrast, the adjuvant effect for seasonal vaccines in healthy adults is quite poor.58 The benefit for priming is also evident in the studies on the use of MF59-adjuvanted seasonal vaccine in infants, who usually respond poorly to a single administration of seasonal vaccine. These studies show a strong effect of MF59 on immunogenicity59 and on efficacy of seasonal influenza vaccines, with the effect being strongest in the youngest ages.60 The adjuvanted vaccine demonstrated 89% efficacy against vaccine-matched strains during two influ- enza seasons compared with 45% for the nonadjuvanted sea- sonal influenza vaccines group. On the basis of these data, Canada approved in early 2015 the use of MF59-adjuvanted seasonal influenza vaccine (FLUAD Pediatric) for the pediatric population (6 months to 2 years of age).",5,Fluad,Fluad,0.4065787436821731
"conventional influenza vaccines. FLUAD, the MF59-containing seasonal influenza vaccine that has been licensed in numerous countries for the past decade, has been shown to enhance the immune response in this nonresponder population.61 A similar candidate vaccine using the AS03 oil-in-water emul- sion has been tested in elderly adults for impact on influenza symptoms, demonstrating that the adjuvanted vaccine had advantages over the nonadjuvanted vaccine.62",5,Fluad,Fluad,0.4898107646053461
"bly one of the most important breakthroughs in adjuvant research during the last few years was the observation during the development of H5N1 pandemic influenza vaccines that oil-in-water adjuvants not only enhance the immune response and allow for dose reduction, but also enhance diversity and affinity of the antibodies induced.63 This qualitative and quan- titative expansion of the antibody repertoire has tremendous relevance for vaccination against pathogens, which undergo frequent antigenic drifts, such as influenza, as this would reduce the need for a perfect match between the antigen and the circulating pathogen strain.",7,Influenza,Influenza – Antibody,0.4564867588798747
"This observation was first demonstrated in the ferret chal- lenge model with the AS03-adjuvanted H5N1 vaccine through cross-neutralizing antibodies and lethal challenge.64 The cross- neutralizing antibodies were confirmed later in clinical set- tings using the same AS03-adjuvanted H5N1 vaccine.65 Data published with MF59-adjuvanted H5N1 vaccine showed the induction of epitope spreading from HA2 to HA1 hemagglu- tinin and to neuraminidase, suggesting that this is a common feature of this family of adjuvants.",14,Vaccine,Vaccine – Influenza – T14,0.6350280162903418
"During the H1N1 pandemic, two influenza vaccines contain- ing an oil-in-water emulsion as adjuvant were approved and distributed in Europe (Pandemrix and Focetria); however, the uptake of these vaccines was hampered by broad media claims of the dangers of squalene. Many of these concerns seem to have arisen from a 2002 report that soldiers return- ing from the Gulf War with the so-called Gulf War syndrome had antisqualene antibodies that had been induced through receiving vaccines allegedly containing squalene.69 Although the vaccines in question did not apparently contain squa- lene, the WHO Global Advisory Committee on Vaccine Safety reviewed all available data, including data from clini- cal trials with the squalene-containing FLUAD vaccine. Animal studies have also suggested that squalene can induce arthritis.70 However, in the animal model used, the require- ment for a specific breed and the use of a complex protocol irrelevant to the vaccination practice make it difficult to assess the relevance of these data for safety evaluation in humans.",4,Influenza,Influenza – Freund,0.4955195404367716
"2009–2010 pandemic season showed a positive benefit-to-risk profile for the vaccines. Since August 2010 however, an increased number of cases of narcolepsy has been reported in children and adolescents vaccinated with an AS03-adjuvanted H1N1 pandemic vaccine in three northern European coun- tries.",13,Vaccine,Vaccine – Narcolepsy,1.0
"review of all available data as of July 2011, and concluded that the overall benefit-to-risk profile of the AS03-adjuvanted H1N1 vaccine remains positive. In October 2013, based on the safety and efficacy results obtained for the pandemic H5N1 vaccine, the H5N1/AS03 adjuvanted vaccine received a positive opinion from the Vaccines and Related Biological Products Advisory Committee (VRBPAC) for use in adults older than age 18 years.",13,Vaccine,Vaccine – Narcolepsy,1.0
"Although it is not known how the adjuvanted vaccine could cause narcolepsy, several hypotheses have been pro- posed, including the potential role of viral proteins such as the nucleoprotein,72,73 suggesting that it is the presence of influenza viral nucleoprotein in the vaccine, rather than the adjuvant, that may be responsible.",13,Vaccine,Vaccine – Narcolepsy,0.6207845375138538
"Lipid A was still too pyrogenic for use; however, it was shown that formulating lipid A in liposomes reduced the pyrogenicity a further 100- to 1000-fold, and lipo- somal lipid A formulations were used in clinical trials for candidate malaria vaccines without severe adverse events.76 In 1984, Ribi77 demonstrated that a significantly less-toxic mol- ecule could be obtained from LPS through sequential acidic and basic hydrolysis steps.",-1,Noise / Outlier,Noise / Outlier,0.0
"vaccines (Cervarix [HPV vaccine] and Fendrix [hepatitis B vaccine for hemodialyzed patients]). Extensive clinical trials demonstrated an acceptable safety profile and efficacy of the vaccine against the vaccine strains during a period of more than 8 years in clinical trial follow-up,78 as well as against divergent HPV strains not present in the vaccine.79",11,Hepatitis,Hepatitis,0.45018883426718553
"RC529, a member of the aminoalkyl glucopyranosides developed by Corixa scientists to provide a synthetic alterna- tive to MPL, is structurally similar to a hexaacyl MPL, but the reducing terminal glucosamine has been replaced by a nonsac- charide backbone.87,88 This molecule, formulated with alum, is in a hepatitis B vaccine approved in Argentina (SUPERVAX) that is reported to increase immune response compared with nonadjuvanted vaccine.89",15,Vaccines,Vaccines – Adjuvant,0.8593166396109795
Structures of TLR4 agonists in development or in licensed vaccines.,3,Hemocyanin,Hemocyanin,1.0
"Butantan, the Brazilian vaccine manufacturer, has initiated a program to produce MPL from the LPS extracted from Bor- detella pertussis, a side product of the whole-cell pertussis vaccine process.",15,Vaccines,Vaccines – Adjuvant,0.953910132636126
"In the currently approved vaccines with TLR4 agonists (Cer- varix and Fendrix), the MPL is combined with an aluminum salt, and the combination of the two adjuvants is referred to as AS04. The immune enhancement induced by TLR4 agonists is highly dependent on the physical structures, and determination of the consistency and stability of these requires detailed physicochemical characterization.97 Successful use of these adjuvants, therefore, requires careful consideration of how to formulate them and how these amphipathic molecules will interact with other components of the vaccine, such as surfactants, aluminum salts, and antigens.",2,Antigens,Antigens,0.9295631474515095
"A metaanalysis of data from 11 clinical trials and more than 74,000 volunteers (two-thirds of whom received the vaccine that contains AS04 and one-third the control) shows no increase in severe adverse events over aluminum alone or hepatitis A vaccine controls.78 It has been administered to mil- lions of young women worldwide with few reported severe adverse events.",2,Antigens,Antigens,0.7240313069322568
"approved hepatitis B vaccine, has a limited history of clinical use, but as for MPL, no severe adverse events are associated with vaccine containing it.",11,Hepatitis,Hepatitis,0.5004622955097014
"The acceptability and extensive history of whole-cell pertussis vaccines, which contain residual bacte- rial LPS, suggests that this is a pathway that can be stimulated without long-term adverse effects.",-1,Noise / Outlier,Noise / Outlier,0.0
"Although obtaining pure CpG-containing oligonucleotides is easy, the development of this class of molecules as adjuvants for human vaccines is severely hampered by the fact that the specific hexameric CpG motifs inducing optimal immune enhancement differ between species.98 Hence, evaluation of efficacy and safety in rodents is not readily translated to humans.",12,Vaccine,Vaccine – Cpg,1.0
"CpG has been evaluated with and without alum for malaria vaccines,104,105 conjugate pneumonia vaccines,106 and hepatitis B vaccines107,108 and in HIV-infected patients in whom CpG permits rapid and long-term seroprotection.107 Further- more, it has been demonstrated in an elderly target population that when chemically conjugated CpG (1080 sequence) to the HBV (hepatitis B virus) antigen, the seroprotection induced was faster, superior, and more durable than three doses of a licensed comparator HBV vaccine (Engerix-B).109",8,Malaria,Malaria – Vaccines,0.2584015885264214
"CPG has also been used in cancer vaccines, such as non– small-cell lung cancer or melanoma, but as of this writing, with no significantly positive results in humans.110 In addition, an improved hepatitis B vaccine containing CpG (Heplisav B), which demonstrated higher and faster immune responses than the current alum adjuvanted vaccine, did not get a posi- tive opinion from VRBPAC (October 2013) because of the too-small size of the intended population safety database and was requested to extend it before potential licensure.",12,Vaccine,Vaccine – Cpg,0.976773768433804
"In this category, however, one could also include adjuvants such as virosomes, cationic liposomes, and polyelectrolytes, a class of polymers that includes polyoxidonium (a component of the Grippol influenza vaccine produced in Russia) and polyphosphazenes, which are being evaluated in several clinical trials.",9,Vaccine,Vaccine – Influenza,1.0
"The most widely used of these extracts is the saponin extract from the South American tree Quillaja saponaria Molina, referred to as Quil-A, which has been used as an adjuvant in veterinary vaccines since the 1970s.",0,Vaccines,Vaccines – Adjuvants,1.0
No other vaccine-related severe adverse events have been reported.128,6,Vaccine,Vaccine – Adjuvants,0.8172179707198092
"In addition to the malaria vaccine, AS01 has been used as the adjuvant of choice for a herpes zoster vaccine, based on a recombinant antigen. The zoster vaccine demon- strated a reduced risk of shingles of 97.2% in adults age 50 years and older compared to placebo,138 and is the first recom- binant adjuvanted vaccine to demonstrate such a level of effi- cacy against disease reactivation in individuals with latent virus.",13,Vaccine,Vaccine – Narcolepsy,0.7134171111104526
"membrane and, optionally, with additional antigens incorpo- rated in the liposomal membrane or attached to the mem- brane.139 Virosomes have been used for influenza vaccines (licensed in Europe as Inflexal) and as adjuvants for hepatitis A vaccine (licensed in Europe as Epaxal).",10,Vaccine,Vaccine – Virosomes,1.0
"The influenza vaccine Grippol licensed in Russia contains polyoxidonium,141 a poly- electrolyte copolymer of N-oxide 1,4-ethylene piperazine and (N-carboxyethyl)-1,4-ethylene piperidium bromide, that has immunostimulatory properties.142 Even though little has been published about this specific polymer and its use as an adjuvant, an analogous polymer, poly(carboxylatophenoxy) phosphazene (PCPP) has been widely investigated as an adju- vant for vaccines and has been shown to exert adjuvant activity.143,144",9,Vaccine,Vaccine – Influenza,1.0
"CAF01 was originally developed as a CMI-promoting adjuvant for a subunit vaccine against TB, but the adjuvant has since been demonstrated to promote a diverse immune response resulting in CMI and humoral responses149,150 and is in clinical evaluation.",0,Vaccines,Vaccines – Adjuvants,1.0
"There is a strong interest in the vaccine community in administering vaccines via the mucosal route. While mucosal delivery and induction of mucosal immunity can easily be achieved with live attenuated vaccines (e.g., oral poliovirus vaccines, oral rotavirus vaccines, nasally administered live attenuated influenza vaccines), inducing systemic or mucosal immunity with nonlive antigens is much more difficult.",0,Vaccines,Vaccines – Adjuvants,1.0
"The native toxin was used as an adjuvant in an intranasal influenza vaccine that was licensed in Switzerland but was associated with occasional severe adverse events in the form of Bell palsy (partial facial paralysis) ascribed to the adjuvant,156 and similar effects were seen in an experimental vaccine using the LTH63 detoxified mutant.157",-1,Noise / Outlier,Noise / Outlier,0.0
The double mutant dmLT is currently being inves- tigated as an adjuvant for oral or sublingual vaccination against enterotoxigenic E. coli (ETEC).160,16,Dmlt,Dmlt,1.0
"This has opened the door to vaccine candidates against as yet unmet medical needs—vaccines that will not only prevent infectious diseases, but might also treat life-threatening diseases such as cancers or enable management of chronic disorders such as Alzheimer disease. Adjuvants appear also as a potential route to improve on current licensed vaccines that may be less efficient in a specific target population that requires a stronger stimulation on the immune system to develop a protective immune response.",0,Vaccines,Vaccines – Adjuvants,1.0
"Holding clinical development of a vaccine based on a single adverse event demonstrates the challenges of developing vaccines with novel adjuvants. The risk-to-benefit balance associated with the vaccine being devel- oped will always be the guiding principle for ascertaining the value of a given approach. A large safety database to demon- strate rare events in such studies is not always possible, which underlines the difficulty introducing new approaches into the field of vaccines.",6,Vaccine,Vaccine – Adjuvants,1.0
The safety evaluation of a vaccine encompasses all constitu-,6,Vaccine,Vaccine – Adjuvants,0.7009073035014612
"It cannot be assumed that an adjuvant that is safe in one vaccine with a given antigen will be safe when added to another vaccine, even if the latter vaccine is safe without adjuvant.",0,Vaccines,Vaccines – Adjuvants,1.0
"A host of adjuvants are now in clinical development; however, none tested in humans so far has the ability to induce functional CD8+ T-cells to a level that can be seen with live viral vaccines. Live viral vaccines have their limitations, in particular with respect to repeated boosting and their use in",0,Vaccines,Vaccines – Adjuvants,1.0
"Finally, because vaccines are built on the combination of antigen(s) and adjuvant(s), the need for relevant and immu- nogenic antigens should not be overlooked. Because more and more vaccines will require the induction of both humoral immunity and CMI, there is a need for researchers to seek to improve the intrinsic immunogenicity of the antigen and to ensure optimum immune responses if the addition of an adju- vant is required.",0,Vaccines,Vaccines – Adjuvants,1.0
Beyond adjuvants: Antagonizing inflamma- tion to enhance vaccine immunity. Vaccine.,0,Vaccines,Vaccines – Adjuvants,0.7648609893029021
Mode of action of adju- vants: implications for vaccine safety and design.,6,Vaccine,Vaccine – Adjuvants,1.0
"Maisonneuve C, Bertholet S, Philpott DJ, De Gregorio E. Unleashing the potential of NOD- and Toll-like agonists as vaccine adjuvants.",0,Vaccines,Vaccines – Adjuvants,1.0
Aluminum com- pounds used as adjuvants in vaccines.,2,Antigens,Antigens,0.8882574106900855
Accessibility of antigen in vaccines produced by in situ alum precipitation. Vaccine Res. 1996;5:189-191.,2,Antigens,Antigens,1.0
"Galazka A, Milstein J, Zaffran M. Thermostability of vaccines.",-1,Noise / Outlier,Noise / Outlier,0.0
Vaccine.,1,Vaccine,Vaccine – Immunol,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.8406747685251892
Macrophagic myofasci- itis lesions assess long-term persistence of vaccine-derived aluminium hydroxide in muscle.,2,Antigens,Antigens,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.6133799697702632
WHO Vaccine Safety Advisory Committee. Macrophagic myofas- ciitis and aluminum-containing vaccines.,2,Antigens,Antigens,0.9412637904031158
"Baylor NW, Egan W, Richman P. Aluminum salts in vaccines: US perspective. Vaccine.",2,Antigens,Antigens,1.0
Assessment of the neu- rotoxic effects of aluminum hydroxide vaccine adjuvant injec- tions in mice [abstract].,2,Antigens,Antigens,0.8050915913270617
"The use of adjuvants in studies on influenza immunization, II: increased antibody formation in human subjects inoculated with influenza virus vaccine in a water in-oil emulsion.",4,Influenza,Influenza – Freund,0.6644369982863151
"Beebe GW, Simon AH, Vivona S. Follow-up study on army per- sonnel who received adjuvant influenza virus vaccine 1951– 1953.",-1,Noise / Outlier,Noise / Outlier,0.0
Long-term follow up of Army recruits immunized with Freund’s incomplete adjuvanted vaccine. Vaccine Res. 1993;2:141-149.,4,Influenza,Influenza – Freund,0.58200998037686
Vaccine.,1,Vaccine,Vaccine – Immunol,1.0
A human phase 1 vaccine clinical trial of the Plasmodium falciparum malaria vaccine can- didate apical membrane antigen 1 in Montanide ISA720 adju- vant. Vaccine.,8,Malaria,Malaria – Vaccines,1.0
Cuba Has a Lung Cancer Vaccine—And America Wants It.,4,Influenza,Influenza – Freund,0.3820739103588335
"Minutello M, Senatore F, Cecchinelli G, et al. Safety and immu- nogenicity of an inactivated subunit influenza virus vaccine combined with MF59 adjuvant emulsion in elderly subjects, immunized for three consecutive influenza seasons. Vaccine.",5,Fluad,Fluad,0.9556616964179789
Safety and immu- nogenicity of an inactivated subvirion influenza A (H5N1) vaccine.,7,Influenza,Influenza – Antibody,0.8912106992393432
Safety and antigenic- ity of non-adjuvanted and MF59-adjuvanted influenza A/Duck/ Singapore/97 (H5N3) vaccine: a randomised trial of two poten- tial vaccines against H5N1 influenza.,7,Influenza,Influenza – Antibody,1.0
"A preliminary evaluation of a recombinant circumsporozoite protein vaccine against Plas- modium falciparum malaria. RTS,S Malaria Vaccine Evaluation Group.",8,Malaria,Malaria – Vaccines,1.0
"Atmar RL, Keitel WA, Patel SM, et al. Safety and immunogenicity of nonadjuvanted and MF59-adjuvanted influenza A/H9N2 vaccine preparations.",7,Influenza,Influenza – Antibody,0.5291408811305134
A clinical trial to evaluate the safety and immunogenicity of the LEISH-F1+MPL- SE vaccine when used in combination with sodium stibogluco- nate for the treatment of mucosal leishmaniasis. Vaccine.,6,Vaccine,Vaccine – Adjuvants,1.0
"Tendler M, Almeida M, Simpson A. Development of the Brazil- ian anti schistosomiasis vaccine based on the recombinant fatty acid binding protein Sm14 plus GLA-SE adjuvant.",-1,Noise / Outlier,Noise / Outlier,0.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.5771651603733534
A single immu- nization with CoVaccine HT-adjuvanted H5N1 influenza virus vaccine induces protective cellular and humoral immune responses in ferrets.,14,Vaccine,Vaccine – Influenza – T14,1.0
"Comparison of the safety, toler- ability, and immunogenicity of a MF59-adjuvanted influenza vaccine and a non-adjuvanted influenza vaccine in non-elderly adults. Vaccine.",5,Fluad,Fluad,1.0
Enhanced immuno- genicity of seasonal influenza vaccines in young children using MF59 adjuvant.,-1,Noise / Outlier,Noise / Outlier,0.0
Oil-in-water emulsion adju- vant with influenza vaccine in young children.,4,Influenza,Influenza – Freund,0.9483254010142176
Safety and immu- nogenicity of MF59-adjuvanted influenza vaccine in the elderly. Vaccine.,5,Fluad,Fluad,1.0
Influenza symptoms and their impact on elderly adults: randomised trial of AS03- adjuvanted or non-adjuvanted inactivated trivalent seasonal influenza vaccines.,5,Fluad,Fluad,0.8655946725110155
Vaccines with MF59 adjuvant expand the antibody repertoire to target protective sites of pandemic avian H5N1 influenza virus.,7,Influenza,Influenza – Antibody,1.0
Cross-protection against lethal H5N1 challenge in ferrets with an adjuvanted pandemic influenza vaccine.,14,Vaccine,Vaccine – Influenza – T14,1.0
Broad clade 2 cross- reactive immunity induced by an adjuvanted clade 1 rH5N1 pandemic influenza vaccine.,7,Influenza,Influenza – Antibody,0.930214470587019
MF59 adjuvant enhances diversity and affinity of antibody-mediated immune response to pandemic influenza vaccines.,7,Influenza,Influenza – Antibody,0.5291408811305134
Molecular and cellular signa- tures of human vaccine adjuvants.,0,Vaccines,Vaccines – Adjuvants,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.8800596955566278
"Asa PB, Wilson RB, Garry RF. Antibodies to squalene in recipi- ents of anthrax vaccine.",-1,Noise / Outlier,Noise / Outlier,0.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.8708412890078897
Vaccine.,1,Vaccine,Vaccine – Immunol,0.6402029842474956
Safety of human papil- lomavirus (HPV)-16/18 AS04-adjuvanted vaccine for cervical cancer prevention: a pooled analysis of 11 clinical trials.,3,Hemocyanin,Hemocyanin,1.0
"Efficacy of human papil- lomavirus (HPV)-16/18 AS04-adjuvanted vaccine against cervi- cal infection and precancer caused by oncogenic HPV types (PATRICIA): final analysis of a double-blind, randomised study in young women.",3,Hemocyanin,Hemocyanin,1.0
The vaccine adjuvant monophosphoryl lipid A as a TRIF-biased agonist of TLR4.,3,Hemocyanin,Hemocyanin,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.6024098945746872
Synthetic TLR4-active glycolipids as vaccine adju- vants and stand-alone immunotherapeutics.,3,Hemocyanin,Hemocyanin,1.0
A controlled clinical trial comparing the safety and immunogenicity of a new adjuvanted hepatitis B vaccine with a standard hepatitis B vaccine. Vaccine.,11,Hepatitis,Hepatitis,1.0
Development and characterization of synthetic glucopyranosyl lipid adjuvant system as a vaccine adjuvant.,-1,Noise / Outlier,Noise / Outlier,0.0
"Phase 2a ID93 + GLA-SE Vaccine Trial in TB Patients After Treatment Completion, IDRI, <ClinicalTrials.gov> Identifier: NCT02465216.",-1,Noise / Outlier,Noise / Outlier,0.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.5146951205368823
E6020: a synthetic Toll-like receptor 4 agonist as a vaccine adjuvant.,3,Hemocyanin,Hemocyanin,0.6790828480613221
Bordetella pertussis monophosphoryl lipid A as adjuvant foror inactivated split virion influenza vaccine in mice. Vaccine.,10,Vaccine,Vaccine – Virosomes,0.4870672550496518
Host factors impacting the innate response in humans to the candidate adjuvants RC529 and monophosphoryl lipid A. Vaccine.,3,Hemocyanin,Hemocyanin,1.0
CpG DNA as a vaccine adjuvant. Expert Rev Vaccines.,12,Vaccine,Vaccine – Cpg,0.9643196901679825
Vaccine.,1,Vaccine,Vaccine – Immunol,0.5180287908379363
Vaccine.,1,Vaccine,Vaccine – Immunol,0.9714987100985739
Phase 1 trial of the Plasmo- dium falciparum blood stage vaccine MSP1(42)-C1/Alhydrogel with and without CPG 7909 in malaria naive adults.,8,Malaria,Malaria – Vaccines,0.6652826765600307
"A Phase 1 study of the blood-stage malaria vaccine candidate AMA1-C1/Alhydrogel with CPG 7909, using two different formulations and dosing intervals. Vaccine. 2009;27:4104-4109.",8,Malaria,Malaria – Vaccines,0.2584015885264214
"Improving the immu- nogenicity of pneumococcal conjugate vaccine in HIV-infected adults with a Toll-like receptor 9 agonist adjuvant: a random- ized, controlled trial.",0,Vaccines,Vaccines – Adjuvants,1.0
CPG 7909 adjuvant improves hepatitis B virus vaccine seroprotection in antiretroviral- treated HIV-infected adults.,12,Vaccine,Vaccine – Cpg,0.8307485212685485
"CPG 7909, an immuno- stimulatory TLR9 agonist oligodeoxynucleotide, as adjuvant to Engerix-B HBV vaccine in healthy adults: a double-blind phase I/II study.",12,Vaccine,Vaccine – Cpg,1.0
Demonstration of safety and enhanced seroprotection against hepatitis B with investiga- tional HBsAg-1018 ISS vaccine compared to a licensed hepatitis B vaccine. Vaccine.,11,Hepatitis,Hepatitis,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.8708412890078897
Vaccine.,1,Vaccine,Vaccine – Immunol,0.5949296519618178
"IC31 and IC30, novel types of vaccine adjuvant based on peptide delivery systems.",0,Vaccines,Vaccines – Adjuvants,1.0
Safety and immunoge- nicity of a recombinant M2e-flagellin influenza vaccine (STF2.4xM2e) in healthy adults. Vaccine.,17,Vaccine,Vaccine – Immune,1.0
"Induction of a potent immune response in the elderly using the TLR-5 agonist, flagel- lin, with a recombinant hemagglutinin influenza-flagellin fusion vaccine (VAX125, STF2.HA1 SI). Vaccine.",17,Vaccine,Vaccine – Immune,1.0
"Immunopotentiation of trivalent influenza vaccine when given with VAX102, a recombi- nant influenza M2e vaccine fused to the TLR5 ligand flagellin.",17,Vaccine,Vaccine – Immune,1.0
TLR-7 and -8 agonists as vaccine adju- vants.,3,Hemocyanin,Hemocyanin,1.0
