Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
52,smallpox_smallpox vaccination_cell memory_humans_titers,"[28, 31]",28,titers_phases_hepa- titis_present time_residual titers,31,smallpox_smallpox vaccination_cell memory_humans_edge,0.9763952342550538
51,meningococcal_immunological effects_serogroup_meningococcal serogroup_infants,"[16, 18]",16,meningococcal_serogroup_meningococcal serogroup_vaccine infants_hexavalent,18,immunological effects_heterologous_immunological_torres_randomised trial,0.9741809865950901
50,maternal_vaccine_antibody_maternal antibodies_responses,"[1, 2, 19, 22, 30]",30,phenomenon_ps_b cell_given_known triggering,49,maternal_maternal antibodies_vaccine_antibody_antibody responses,0.9717647039220951
49,maternal_maternal antibodies_vaccine_antibody_antibody responses,"[1, 2, 19, 22]",36,memory b_persistence_b cells_plasma cells_memory,43,maternal_maternal antibodies_influence_responses_main,0.9637784993726971
48,adjuvants_essentially_tissues_tem_clearance infected,"[8, 33]",8,adjuvants_innate immunity_vaccine adjuvants_innate_nonlive,33,infected tissues_essentially remain_nodes challenge_residing lymph_challenge novel,0.9607576273683427
47,t_cell_t cell_cells_t cells,"[9, 11, 14, 20]",44,t_cell_cells_t cell_t cells,20,tuberculosis_prime_predominant_importance t_vaccines overshadow,0.9596339870518796
46,elderly_age_zoster_responses_influenza vaccination,"[10, 25, 29]",41,age_elderly_vivo_responses_changes,25,zoster_varicella zoster_herpes_herpes zoster_formulating,0.9559026357389058
45,influenza_adjuvant_influenza vaccines_adapted_trivalent,"[15, 21]",15,trivalent_adapted_intranasal_children_influenza,21,adjuvant_influenza vaccines_pandemic influenza_pandemic_influenza,0.9481443585530173
44,t_cell_cells_t cell_t cells,"[9, 11, 14]",11,memory t_memory_specific organs_organs_bystander,37,t_cell_surface_vaccine antigens_t cell,0.9479646299198976
43,maternal_maternal antibodies_influence_responses_main,"[1, 2]",2,maternal_maternal antibodies_postnatal_influence_inhibitory,1,new_correlates_nonspecific_nature vaccine_vaccine antibody,0.9363849368051501
42,humanity_immune systems_diverse_diverse immune_probing humanity,"[23, 24]",24,immunity_fever_immunity yellow_yellow_innate trained,23,probing humanity_humanity_humanity diverse_diverse immune_systems vaccines,0.9346185848987261
41,age_elderly_vivo_responses_changes,"[10, 29]",29,vivo_vivo elderly_human circulating_blunted response_influenza reduced,10,changes_age_elderly_antibody_extremes,0.9323963741398107
40,measles_measles vaccine_viral_reduce_mortality,"[4, 26]",4,measles_measles vaccine_mortality_rubella_mumps,26,nasal_viral_pattern_recognition_limit viral,0.9223449651617215
39,pneumococcal_polysaccharide_conjugate_pneumococcal polysaccharide_glycoconjugate vaccines,"[5, 7]",7,pneumococcal_pneumococcal polysaccharide_polysaccharide_pneumococcal conjugate_polysaccharide vaccine,5,glycoconjugate vaccines_glycoconjugate_protein_carrier_conjugate vaccines,0.9173920050158137
38,randomized_as04 adjuvanted_as04_study_human papillomavirus,"[3, 12]",12,as04 adjuvanted_as04_papillomavirus_human papillomavirus_adjuvanted vaccine,3,term efficacy_study_response vaccine_randomized_randomized trial,0.9131819105802157
37,t_cell_surface_vaccine antigens_t cell,"[9, 14]",14,regulatory t_t_regulatory_t cell_cell,9,vaccine antigens_antigens_t_cells_b cell,0.9106346595793742
36,memory b_persistence_b cells_plasma cells_memory,"[19, 22]",19,memory b_memory_b cells_glycoconjugate_illustrated,22,term survival_survival_weeks_persistence_vaccine doses,0.9077672638313354
35,influenzae_acellular_acellular pertussis_pertussis_influenzae type,"[0, 6]",0,acellular_pertussis_acellular pertussis_pertussis vaccine_pertussis vaccines,6,influenzae_influenzae type_type_type b_conjugate,0.8802265701756486
34,challenges_implications_infant immunity_responses infection_challenges infant,"[17, 32]",17,challenges_premature_birth huge_difference responsiveness_health immunological,32,implications_development challenges_con- cerns_neonatal vaccine_addressing,0.8381795990117629
