Document,Topic,Auto_Label,Descriptive_Label,Probability
"The induction of antigen-specific immune effectors (and/ or of immune memory cells) by an immunization process does not imply that these antibodies, cells, or cytokines rep- resent surrogates—or even correlates—of vaccine efficacy. This requires the formal demonstration that vaccine-mediated pro- tection is dependent—in a vaccinated person—on the pres- ence of a given marker such as an antibody titer or a number of antigen-specific cells above a given threshold.17,18",30,Vaccines,Vaccines – Immunization – T30,1.0
"Antigen-specific antibodies have been formally demon- strated as conferring vaccine-induced protection against many diseases19 (see Table 2.2). They may reduce binding or adhe- sion to susceptible cells or receptors and limit viral replication (e.g., polio) or reduce bacterial colonization (glycoconjugate vaccines against encapsulated bacteria) if present at suffi- ciently high titers on mucosal surfaces.20 The neutralization of pathogens at mucosal surfaces is mainly achieved by the transudation of vaccine-induced serum immunoglobulin (Ig) G antibodies.",26,Vaccines,Vaccines – Antibodies,0.6791508732004746
"As a rule, such responses are not elicited by PS bacterial vaccines but achieved by glycoconjugate vaccines, which may prevent nasopharyngeal colonization or nonbacteremic pneu- monia21 in addition to invasive diseases.",5,Vaccines,Vaccines – Conjugate,1.0
"Under most circumstances, inactivated vaccines do not elicit sufficiently high and sustained antibody titers on mucosal surfaces to prevent local infection. That vaccines fail to induce sterilizing immunity is not an obstacle to successful disease control, although it represents a significant challenge for",-1,Noise / Outlier,Noise / Outlier,0.0
the development of specific vaccines against chronic viral infection.,26,Vaccines,Vaccines – Antibodies,0.8805296200151752
"Current vaccines mostly mediate protection through the induction of highly specific IgG serum antibodies (see Table 2.2). Live oral or nasal vaccines, such as rotavirus, oral polio, nasal influenza, or cholera vaccines, induce serum IgA and secretory IgA, which also help limit viral shedding on mucosal surfaces.",26,Vaccines,Vaccines – Antibodies,1.0
"However, there is indirect evidence that vaccine-induced T cells contribute to the protection conferred by other vaccines. CD4+ T cells seem to support the persistence of protection against clinical pertus- sis in children primed in infancy, after vaccine-induced anti- bodies have waned,25–28 and may contribute to the longer vaccine efficacy of whole-cell pertussis vaccines.29–31 Another example is that of measles immunization in 6-month-old infants in whom antibody responses largely are not initiated because of immune immaturity and/or the residual presence of inhibitory maternal antibodies, but significant interferon (IFN)-γ–producing CD4+ T cells are generated.32,33 The infants remain susceptible to measles infection but are protected against severe disease and death, presumably because of the viral clearance capacity of their vaccine-induced T-cell effec- tors. Thus, prevention of infection may be achieved only by vaccine-induced antibodies, whereas disease attenuation and protection against complications may be supported by T cells, even in the absence of specific antibodies. The understanding of vaccine immunology requires appraising how B- and T-cell responses are elicited, supported, maintained, and/or reacti- vated by vaccine antigens.",4,Vaccines,Vaccines – Immunology,1.0
"Novel adjuvants essentially enhance vaccine responses by modulating innate immunity, which shapes adaptive responses.34–38 Indeed, the induction of antigen-specific B- and T-cell responses requires their activation in the draining lymph nodes by specific antigen-presenting cells (APCs), essentially dendritic cells (DCs) that must be recruited into the reaction. The central role for mature DCs in the induction of vaccine responses reflects their unique capacity to provide antigen-specific, costimulation signals to T cells; these “danger signals” are required to activate naïve T cells.39 The very first requirement to elicit vaccine responses is to provide sufficient “danger signals” through vaccine antigens and/or adjuvants (Fig. 2.1) to trigger an inflammatory reaction that is mediated by cells of the innate immune system.34–37",8,Vaccines,Vaccines – Antigens,0.9552888824842887
"Live viral vaccines most efficiently trigger the activation of the innate immune system through multiple pathogen- associated signals (such as viral RNA), allowing their recognition by pattern-recognition receptors (see Table 2.3).41 This pattern is very similar to that occurring after a natural infection, including the initial mucosal replication stage for vaccines administered through the nasal and oral routes. This sequence provides a second explanation of the generally higher immunogenicity of live versus “nonlive” vaccines (Table 2.4).42 Another consequence of this early dif- fusion pattern is that the site and route of injection of live viral vaccines are of minor importance; for example, the immuno- genicity and reactogenicity of measles vaccine is similar fol- lowing intramuscular or subcutaneous injection,43 and measles vaccine may be administered by aerosol.",26,Vaccines,Vaccines – Antibodies,1.0
"Nonlive vaccines, whether containing only proteins, PS,",-1,Noise / Outlier,Noise / Outlier,0.0
"In the absence of microbial replication, however, vaccine-induced activation remains more limited, in both time and space. Nonlive vaccines essentially activate innate responses at their site of injection (see Fig. 2.1). This advantage of the dermal DC concentration is applied to the prevention of rabies in many countries and could prove useful against additional targets as novel microneedle and needle-free devices become available for intradermal administration.44 Patrolling DCs are also numerous in well-vascularized muscles, which is the preferred route of injection for nonlive vaccines. They are fewer in adipose tissues, such that subcutaneous injections may be less effective than intramuscular injections under conditions of limited immunogenicity, as demonstrated for adult immunization against hepatitis B.45 Despite many efforts, immunization through the mucosal route remains limited to a few live vaccines. The extreme difficulty in produc- ing nonlive mucosal vaccines reflects the need to overcome a large number of physical, immunological, and chemical bar- riers, which requires the use of live vaccines or strong adju- vants. This fact is not trivial, as unfortunately illustrated by the association of a novel adjuvanted inactivated intranasal influ- enza vaccine with Bell palsy.46",8,Vaccines,Vaccines – Antigens,1.0
That primary immune responses to nonlive vaccines are essentially focal and likely contribute to the fact that the,1,Vaccines,Vaccines – Immune,1.0
"Initiation of a vaccine response. Following injection (1), the pathogen-associated patterns contained in vaccine antigens attract dendritic cells, monocytes, and neutrophils that patrol throughout the body (2). Elicitation of sufficient “danger signals” by the vaccine antigens (Ag)/adjuvants (Adj) activates monocytes and dendritic cells (3); the activation changes their surface receptors and induces their migration along lymphatic vessels (4), to the draining lymph nodes (5) where the activation of T and B lymphocytes will take place.",9,Vaccine,Vaccine – Immune,1.0
simultaneous administration of several distinct vaccines may take place without immune interference if vaccines are admin- istered at distant sites in different limbs draining into distinct lymph node areas. Most nonlive vaccines require their formu- lation with specific adjuvants to induce danger signals and,8,Vaccines,Vaccines – Antigens,1.0
"innate immune activation that is elicited by live vaccines, progress is being made: a single dose of the AS03-adjuvanted influenza H1N1/09 vaccine in healthy children elicited anti- body responses similar to those observed in convalescent chil- dren48 and formulating the varicella-zoster-virus IgE protein into the novel AS01b adjuvant system conferred unprece- dented vaccine efficacy in the elderly.24",25,Vaccine,Vaccine – Influenza,1.0
VACCINE ANTIBODY RESPONSES,1,Vaccines,Vaccines – Immune,0.9335913856073629
Vaccine antigens reaching the subcapsular sinus by free-fluid diffusion are taken up by specific subcap- sular sinus macrophages and translocated into the B-cell zone. The B cells equipped with surface B-cell receptors49 capable of binding to the vaccine antigens are activated and migrate to the interface between the B-cell (follicle) and the T-cell zones.,9,Vaccine,Vaccine – Immune,1.0
"Antigen binding initiates B-cell activation and triggers the upregulation of CCR7, a chemokine receptor that drives antigen-specific B cells toward the outer T-cell zone of lymph nodes.52 At this location, vaccine antigen-specific B cells are exposed to recently (<24 hours) activated DCs and T cells that have upregulated specific surface molecules and, thus, provide B-cell activating signals.",9,Vaccine,Vaccine – Immune,1.0
"Consequently, its role in vaccine efficacy is limited to a few months.",22,Vaccine,Vaccine – Immunization,0.9648001807711347
This enables these B cells to efficiently compete for binding to the small amounts of vaccine antigens that are associated with the surface of FDCs (see Fig. 2.2). B cells process these vaccine antigens into small peptides that they display at their surface through major his- tocompatibility complex (MHC) class II molecules. Tfh cells have thus been identified a major determinant of adult and early life B-cell vaccine responses.5–7,9,Vaccine,Vaccine – Immune,0.5686283084882463
"weeks, such that hypermutated IgG antibodies to protein vaccine antigens first appear in the blood 10 to 14 days after priming (see Fig. It is the magnitude of GC responses, that is, the quality of DC, B-cell, Tfh-cell, and FDC interactions, which controls the intensity of B-cell differentiation into plasma cells and thus the peak of IgG vaccine antibody reached within 4 to 6 weeks after primary immunization (see Fig. 2.3).",-1,Noise / Outlier,Noise / Outlier,0.0
Correlation of antibody titers to the various phases of the vaccine response. Note: This generic pattern may not apply to live vaccines triggering long-term IgG antibodies for extended periods.,28,Vaccine,Vaccine – Antibodies,1.0
"Thus, PS vaccines are generally known as triggering T-independent responses characterized by the induction of moderate titers of low-affinity antibodies and the absence of immune memory.",30,Vaccines,Vaccines – Immunization – T30,1.0
"This hypothesis is concordant with the fact that bacterial PS vaccines are poorly immunogenic in young chil- dren, that is, before the maturation of the splenic marginal zone.64,65",5,Vaccines,Vaccines – Conjugate,1.0
"sequently, subsequent reexposure to the same PS results in a repeated primary response that follows the same kinetics in previously primed as in a naïve individual.66 Revaccina- tion with certain bacterial PS may even induce lower anti- body responses than the first immunization, a phenomenon referred to as hyporesponsiveness,67–69 which is increasingly reported70–73 and where the molecular and cellular mecha- nisms include vaccine-induced B cell depletion by apopto- sis.74,75 This phenomenon is time-limited, such that if sufficient time elapses before the administration of a PS vaccine, the B-cell pool would be replenished.",30,Vaccines,Vaccines – Immunization – T30,1.0
"What Are the Determinants of Primary Vaccine Antibody Responses? Numerous determinants modulate the intensity of vaccine-induced GCs and, thus, of peak antibody responses (Table 2.5). The main determinants are the nature of the vaccine antigen and its intrinsic immunogenicity.",1,Vaccines,Vaccines – Immune,1.0
"Protein anti- gens exhibit markedly distinct carrier properties—regardless of their capacity to induce B- and Th-cell responses.77,78 That these differences may reflect differences in Tfh induction is a likely hypothesis.79,80 The limited number of potent carrier proteins implies that an increasing number of conjugate vac- cines rely on the same carriers (e.g., CRM197, tetanus or diph- theria toxoids), with the risk of limiting anti-PS responses to individual conjugate vaccines (carrier-mediated epitope sup- pression) and resulting in vaccine interference.81,82",5,Vaccines,Vaccines – Conjugate,0.7071640051067399
"vaccine antibody responses (see Table 2.5) is the use of an optimal dose of antigen, which may be determined only experimentally.",1,Vaccines,Vaccines – Immune,1.0
The nature of the vaccine directly influences the activation,1,Vaccines,Vaccines – Immune,1.0
"of innate immunity and, thus, vaccine responses. The stron- gest antibody responses are generally elicited by live vaccines that are “naturally adjuvanted,” because they activate innate reactions, and, thus, support the induction of adaptive immune effectors in addition to providing a replicating antigen. Nonlive vaccines frequently require formulation with",8,Vaccines,Vaccines – Antigens,1.0
"adjuvants that enhance and shape vaccine immune responses through a variety of mechanisms.34–37 This diversity impacts vaccine responses.93 Probing how host genetic markers may result in variations of vaccine-induced responses is expected to identify gene polymorphisms that predict the like- lihood of successful or adverse vaccine outcome, whereas epi- genetic studies may help reveal how environmental influences affect innate and adaptive immune responses.93 This work is still in its infancy, but holds great promise, especially when combined with novel systems vaccinology approaches.94–96 Immune competence obviously affects vaccine antibody responses, which are limited at the two extremes of life (see subsequent text), and by the presence of acute or chronic diseases, acute or chronic stress, and a variety of factors affect- ing innate and/or B- and T-cell immunity.",-1,Noise / Outlier,Noise / Outlier,0.0
"Few nonlive vaccines (e.g., hepatitis A and human papil-",-1,Noise / Outlier,Noise / Outlier,0.0
"lomavirus [HPV] vaccines) induce high and sustained anti- body responses after a single vaccine dose, even in healthy young adults. These priming doses may occasionally be combined into a single “double” dose, such as for hepatitis A or B and for HPV immunization.97–101 In any case, vaccine antibodies elicited by primary immunization with nonlive vaccines eventually wane (see Fig. 2.3).",12,Vaccines,Vaccines – Hpv,1.0
"What Controls the Persistence of Vaccine Antibody Responses? Antigen-specific plasma cells elicited in spleen/ nodes after immunization have only a short life span, such that vaccine antibodies rapidly decline during the first few weeks and months after immunization. A fraction of plasma cells that differentiated into GCs, however, acquire the capac- ity to migrate toward long-term survival niches that are mostly located within the BM, from where they may produce vaccine antibodies during extended periods.102–105",22,Vaccine,Vaccine – Immunization,1.0
"A few determinants of the persistence of vaccine antibody responses (see Table 2.5) have been identified. The nature of the vaccine has a crucial role: only live attenuated viral vac- cines or virus-like particles induce antibody responses that persist for several decades, if not lifelong, in absence of sub- sequent antigen exposure and reactivation of immune memory. Antibody persistence may also be modulated by the use of adjuvants.114,115 Vaccine schedules also control antibody magnitude and persistence. Closely spaced (1–2 weeks) primary vaccine doses may be administered when a",22,Vaccine,Vaccine – Immunization,0.8165191618409487
"However, this raises less-persisting responses than when the same number of vaccine doses are given at longer intervals (1–2 months),116,117 reflecting the generation of fewer post-GC B cells capable of long-term survival and thus requiring later boosting.",22,Vaccine,Vaccine – Immunization,1.0
"Age at immunization also modulates vaccine antibody per- sistence, which is shorter at the two extremes of life (see sub- sequent text). Certain conditions may also limit the persistence of vaccine antibody responses because of enhanced catabo- lism (as in HIV)118 or the loss of antibodies in the urinary or digestive tract. The identification of the mechanisms that support or limit the persistence of vaccine antibody responses represents a major challenge.",10,Immunization,Immunization,0.9511481679282248
"Their partici- pation in vaccine efficacy requires an antigen-driven reactiva- tion that may occur in response to endemic pathogens, to colonizing or cross-reacting microorganisms (“natural boost- ers”), or to booster immunization.",1,Vaccines,Vaccines – Immune,1.0
"A window of 4 to 7 days after H. influenzae b (Hib) PS immuni- zation was reported as sufficient for high levels of PS-specific vaccine antibodies to appear in the blood of previously primed infants.122 The rapidity with which antigen-specific antibodies appear in the serum is, thus, another hallmark of secondary responses (see Table 2.6).",6,Vaccine,Vaccine – Influenzae,1.0
"Consequently, vaccine anti- bodies with higher than baseline avidity (defined as the sum of epitope-specific affinities) for antigen are induced only when sufficient time has elapsed after priming.123–125 A “clas- sical” prime-boost immunization schedule is, thus, to allow 4 to 6 months to elapse between priming and booster doses, hence the generic “0-1-6 month” (prime-prime-boost) sched- ule.",-1,Noise / Outlier,Noise / Outlier,0.0
"At priming, higher antigen doses generally favor the induction of plasma cells, whereas lower doses may preferentially drive the induction of immune memory.129 Closely spaced primary vaccine doses may be beneficial for early postprimary antibody responses but not for postbooster antibody responses, as illustrated with meningococcal group C glycoconjugates.130 As a rule, acceler- ated schedules in which a 4- to 6-month window is not included between priming and boosting result in significantly lower booster responses125 (see Table 2.7). This is illustrated by higher antibody responses of children immunized with a higher-antigen-dose pertussis vaccine131 or primed with a glycoconjugate vaccine and boosted with a higher concentration PS (20–50 µg of PS) when com- pared with the glycoconjugate (1–3 µg of PS) vaccines.132,133",19,Vaccines,Vaccines – Protection,0.7275421292859559
Residual titers of vaccine antibodies present at time of,28,Vaccine,Vaccine – Antibodies,1.0
"boosting directly influence vaccine antibody responses. As a rule, secondary responses to live attenuated viral vaccines are minimal, since preexisting antibodies neutralize the vaccine virus before in vivo replication. Consequently, even multiple doses of live attenuated vaccines do not have undesirable effects. Responses to nonlive vaccines are also negatively influenced by residual vaccine antibody titers.",1,Vaccines,Vaccines – Immune,0.8326160013294364
"The persistence of memory B cells is of utmost importance for long-term vaccine efficacy. memory to live attenuated vaccines, recently exemplified by repeated administration of smallpox vaccines decades after priming.135 Fortunately, memory B cells survive for prolonged periods (e.g., several decades), even in the absence of reexposure to antigen.136 It has been suggested that memory B cells undergo a certain degree of homeostatic polyclonal activation.137 Although this does not seem sufficient to maintain antibody responses,138 it likely contributes to their persistence and the replenishment of BM plasma cells.",19,Vaccines,Vaccines – Protection,1.0
"The demonstration of the persistence of memory B cells long after vaccine antibodies have eventually disappeared, and of their brisk reactivation on antigen exposure, has direct con- sequences for immunization programs. It is intriguing to note, that in the absence of childhood boost- ers, up to 50% of adolescents or young adults primed against tetanus or hepatitis B in infancy might not raise anamnestic responses, suggesting that infant-induced vaccine memory may not last forever.139,140",19,Vaccines,Vaccines – Protection,1.0
"Immune Memory and Vaccine-Induced Protection: A Race Between Reactivation and Microbial Invasion? All existing vaccines, except T-independent PS, induce immune memory. Nevertheless, vaccine efficacy may be short-term, as illustrated following infant immunization against group C meningo- coccus.141 Demonstration of priming—or “boostability”—is therefore not a surrogate marker for long-term vaccine efficacy. This requires identifying the determinants that contribute to— or limit—the persistence of vaccine efficacy.",-1,Noise / Outlier,Noise / Outlier,0.0
It is generally considered that protection by toxoid-based vaccines requires the presence of antitoxin antibodies at time of toxin exposure/production.,-1,Noise / Outlier,Noise / Outlier,0.0
"is also not sufficient to protect against acute hepatitis B after the waning of vaccine-induced antibodies.143–145 However, pro- gression to chronic liver disease has not been reported in fully immunized vaccine responders.",3,Peptides,Peptides,1.0
"Glycoconjugate vaccines against encapsulated bacteria illustrate the importance of immune memory for vaccine effi- cacy and some of its limitations. Glycoconjugate priming elicits a bona fide GC reaction, with the induction of high- affinity memory B cells that can be rapidly (4–7 days) recalled on PS immunization.122 Efficient priming (i.e., induction of immune memory) is readily demonstrated in children primed in infancy.146,147 However, immune memory can be seen in children with Hib vaccine failure,148 indicating that their res- ervoir of memory B cells did not protect them against invasive disease, perhaps through a failure of avidity maturation.149 The discrepancy between the existence of memory B cells and the lack of protection may again reflect the race against microbial invasion: the time required for production of sufficient levels of circulating antibodies could be too long to interrupt bacte- rial invasion. Notably, secondary vaccine failures have been relatively rare and primarily observed in countries using an early accelerated infant schedule without a booster dose,150 the use of diphtheria, tetanus, and acellular pertussis (DTaP)/Hib vaccines with lower Hib immunogenicity is also associated with vaccine failure.151 Similarly, glycoconjugate vaccines against group C meningococcal disease proved much more efficacious during the first year after infant priming than during the following 3 years.141 Thus, infant immunization fails to induce sustained protection against group C meningococcus, despite the induction and persistence of immune memory.152 The requirement for boosters to confer long-term vaccine pro- tection is also well illustrated for pertussis, for which boosters are required to extend protection beyond childhood.153 An interesting observation is that vaccine-induced memory per- sists following pertussis immunization—as illustrated by anamnestic responses to a booster dose—but is not sufficient for protection.",19,Vaccines,Vaccines – Protection,0.8159376542265826
"tussis bacteria essentially remain on the mucosal surfaces, anti- gens may fail to efficiently reach the vaccine-induced B and T cells residing in the lymph nodes.",33,Vaccines,Vaccines – Lymph,1.0
"Live attenuated viral vaccines (measles, rubella) are consid- ered the prototype inducers of lifelong immunity, although prolonged immunity is also induced by certain nonlive vac- cines (hepatitis A, HPV, inactivated poliovirus vaccine, rabies). The resurgence of mumps outbreaks in fully vaccinated young adults may reflect the induction of low numbers of memory B cells156 and demonstrates that secondary vaccine failure may occur even with live attenuated vaccines.157 The questions, which are central to sustained vaccine efficacy, are usually unresolved at the time of registration of a new vaccine. For example, to vaccinate young girls against HPV requires reassurance that vaccine protection will extend during several decades. Remarkably, however, the concentration of vaccine antibodies required to neutralize HPV at the site of entry is so minute158 and vaccine-induced community-protection so efficient that boosters may indeed not be needed.",4,Vaccines,Vaccines – Immunology,1.0
"Thus, one may expect questions related to the nature (size, type, responsiveness) of the pool of memory cells elicited by various immunization schedules and the relative contribution of long-term antibodies and immune memory to protection to be at the core of many vaccine studies in the next decades.",11,Vaccine,Vaccine – Immune – T11,0.9142469559736501
T-Cell Vaccine Responses,14,Vaccines,Vaccines – Antigens – T14,0.8636566564044299
"How Do Vaccines Induce CD4+ and CD8+ T-Cell Responses? The generation of CD4+ Th-cell response begins when DCs capture antigen in peripheral tissue and migrate to draining lymph nodes, where T-cell vaccine responses are elicited in parallel to B-cell responses (see Table 2.1). Thus, DCs fulfill a pivotal role in initiating and shaping the immune response to vaccine antigens.",9,Vaccine,Vaccine – Immune,1.0
"Protein vaccine antigens are taken up by immature DCs activated by local inflammation, which provide the signals required for their migration to draining lymph nodes (see Fig. 2.1).",9,Vaccine,Vaccine – Immune,1.0
"These T-cell epitopes may be gener- ated from any region of the vaccine antigens, whether the peptide sequence is located within or at the surface of the protein.",14,Vaccines,Vaccines – Antigens – T14,0.460146458674691
"They are elicited by each vaccine type, except plain PS, which are not properly displayed by MHC molecules. Thus, the demonstration of postimmunization CD4+ T-cell responses does not imply a direct role in vaccine efficacy.",9,Vaccine,Vaccine – Immune,1.0
"However, novel delivery systems such as live-vectored vaccines or DNA vac- cines delivering antigens directly into the cytosol are now in human trials.174",5,Vaccines,Vaccines – Conjugate,0.5735099533388336
"The activation of naïve T cells by vaccine-bearing DCs may also induce their differentiation into Tregs (see Table 2.8), a heterogeneous population with many levels of complexity.10,175 Vaccine-induced Tregs may use multiple mechanisms to sup- press T-cell induction or proliferation: in draining lymph nodes, they may prevent DC maturation, block the priming of effector T cells, or destroy antigen-bearing DCs. By suppressing immune responses, Tregs may limit the efficacy of vaccines, for example, when danger signals are insufficient to elicit immunity, as in chronic infections and cancer.176–178 Defining the determinants of Treg differentiation may be needed for novel immunization strategies such as therapeutic vaccines. Preclinical studies indicate that adjuvants improving the ratio of antigen-specific effector to Tregs enhance vaccine immunity,179 opening interesting possibilities.",-1,Noise / Outlier,Noise / Outlier,0.0
What Are the Determinants of Vaccine-Induced T-Cell Memory?,11,Vaccine,Vaccine – Immune – T11,1.0
"Thus, immune memory is essential to T-cell vaccine efficacy.",11,Vaccine,Vaccine – Immune – T11,1.0
"This is a major limitation for non- replicating vaccines, which fail to reach sufficient antigen content and typically require the presence of an adjuvant and/ or booster doses. The contraction phase and the transition toward memory cells take place soon after antigen is cleared, which occurs faster for nonreplicating vaccines. As vaccine-induced immunity limits the subsequent “take” of a live vaccine by inducing its rapid neutralization, one attractive approach is the use of distinct vaccines for priming and boosting, as the adenovirus priming–modified vaccinia virus Ankara (MVA) boosting combination currently considered against Ebola virus.183–186",-1,Noise / Outlier,Noise / Outlier,0.0
"[Trm]) was recently recognized as populations of memory T cells which remain settled within specific organs such as the intestine, the lungs, the skin.189 How Trm cells are induced and maintained in the specific organs is not yet fully deciphered, but as Trm were demonstrated as central for the protection against mucosal infections, novel vaccine strategies against viral (influenza, respiratory syncytial virus [RSV]) or bacterial (pertussis) mucosal pathogens will attempt their induction/maintenance.190",11,Vaccine,Vaccine – Immune – T11,0.4912105465601847
This is a challenge for novel non- replicating vaccines that should induce and maintain sufficient Tem/Trm cells for immediate clearance in infected tissues.,33,Vaccines,Vaccines – Lymph,1.0
How Specific Are Vaccine Immune Responses?,1,Vaccines,Vaccines – Immune,1.0
"The specificity of vaccine responses is at the center of many debates. Ideally, one would want vaccine-induced responses to be sufficiently broad to extend protection to nonvaccine strains (e.g., for influenza, rotavirus, S. pneumoniae, or HPV vaccines) and sufficiently restricted to not elicit cross-reactions to allergens or self-antigens or other undesirable nonspecific effects. The specificity of vaccine responses has received added interest as a number of studies have also reported both posi- tive and negative “nonspecific” effects of vaccinations in low income countries.195,196",1,Vaccines,Vaccines – Immune,0.9964715452987359
"Vaccination with tetanus toxoid was found to expand specific and bystander memory T cells but did not modulate antibody responses to unrelated antigens.198 Altogether, this indicates that the induction of cross-reactive antibody responses is extremely limited, which may be impor- tant in preventing undesirable reactions, but which limits the efficacy of vaccine-induced antibody responses to very few cross-reacting nonvaccine serotypes.199",-1,Noise / Outlier,Noise / Outlier,0.0
"It has been esti- mated that each T lymphocyte could potentially bind to a million different peptides.197 In addition, memory T cells readily respond to homeostatic cytokines, such that bystander memory T cells of distinct antigen specificity may be tran- siently activated and expand during a flu-like illness or an immunization process.198,200 However, vaccine-induced exac- erbations of autoimmune diseases are very uncommon, probably reflecting the efficacy of regulatory mechanisms limiting the intensity, scope, and duration of the immune responses.201,202",11,Vaccine,Vaccine – Immune – T11,1.0
"which suggests that cross-reacting viral vaccines could be based on T-cell responses.203 Yet, convincing examples of het- erologous protective immunity in humans are much more limited, including neonatal BCG protects against leprosy,204 and smallpox vaccine protects against monkeypox.205 In con- trast, the sharing of several T-cell determinants is not sufficient for a single oral polio vaccine strain or influenza strain to confer cross-protection.",-1,Noise / Outlier,Noise / Outlier,0.0
"Nonspecific effects of vaccines are occasionally associated with the fear of immune overload and subsequent enhanced vulnerability to infections, a theory not supported by evidence.208,209",1,Vaccines,Vaccines – Immune,1.0
