Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
154,intravenous_immune globulin_sepsis_botulism_intravenous immunoglobulin,"[10, 20, 24, 37, 77, 88]",145,immune globulin_sepsis_botulism_varicella_varicella zoster,114,intravenous immunoglobulin_intravenous_immunoglobulin_counts intravenous_asthma,1.0220618376788881
153,pasteur_chapter available_references chapter_yellow_yellow fever,"[11, 12, 14, 22, 31, 35, 64, 89]",151,pasteur_references chapter_chapter available_chapter_plague,138,yellow fever_yellow_encephalitis_borne_japanese,1.0168691820309939
152,immunodeficiency_human immunodeficiency_immunodeficiency virus_neutralizing antibodies_neutralizing,"[2, 6, 38, 75, 83]",95,human immunodeficiency_immunodeficiency virus_immunodeficiency_macaques_simian,135,severe combined_neutralizing antibodies_immunodeficiencies scid_2000;122(2):143_scid 2000;122(2):143,1.0119040463018094
151,pasteur_references chapter_chapter available_chapter_plague,"[12, 14, 35, 64, 89]",144,pasteur_references chapter_chapter available_chapter_references,143,plague_pneumonia_vaginal_f1_enhance,1.0099251070847513
150,rabies_transplantation_transplant_hbv_- rabies,"[7, 18, 19, 32, 47, 58]",140,rabies_transplantation_transplant_hbv_- rabies,119,therapy virus_neutralize_humanized antibody_levels vitro_prevention progressive,1.005950012822177
149,jama_jama jama_parotitis jama_parotitis_hepatitis,"[9, 33, 62, 78]",104,jama jama_jama_parotitis jama_parotitis_guerrero lb,107,hepatitis_gamma globulin_prophylactic agent_coriell_stokes,1.0042641882997954
148,immunotherapy_birth_disease_igg_half,"[1, 44, 49, 50, 53, 67, 69]",131,host_immunotherapy_disease_behring_symptomatic disease,142,birth_igg_half_mucosal_tract,1.0037802458300913
147,infectious diseases_infectious_passive immunization_immunization_feigin,"[36, 41, 56, 70]",116,passive immunization_immunization_feigin_cherry_feigin cherry,124,infectious diseases_infectious_development passive_revisited animal_antitiyphoid serum,1.0013872120990661
146,streptococcal_herpes_group_group streptococcal_streptococcal disease,"[54, 60, 71, 72]",121,herpes_macaques monoclonal_herpes infection_antibod- ies_antibod-,106,streptococcal_group_group streptococcal_streptococcal disease_early onset,1.0011781386548446
145,immune globulin_sepsis_botulism_varicella_varicella zoster,"[10, 20, 37, 77]",111,sepsis_meta- analysis_meta-_treatment severe_systematic,126,botulism_varicella zoster_zoster_varicella_zoster immune,1.0004053618568614
144,pasteur_references chapter_chapter available_chapter_references,"[64, 89]",89,references chapter_chapter available_chapter_references_available,64,pasteur_inst_antirabique_babès v_pasteur babès,1.0
143,plague_pneumonia_vaginal_f1_enhance,"[12, 14, 35]",118,plague_pneumonia_f1_lobar_pneumococcal pneumonia,35,vaginal_candidiasis_vaginal infection_vaccine monoclonal_enhance mouse,0.99821165066818
142,birth_igg_half_mucosal_tract,"[1, 49, 67, 69]",105,half_half life_life_day half_mucosal,133,birth_infec-_weight infants_birth weight_low birth,0.9974317961480955
141,mothers_maternal_age_prevalence_infants,"[21, 39, 63]",94,mothers_maternal_infants_pertussis_age,63,fixing_line_complement fixing_complement_prevalence,0.995920004379095
140,rabies_transplantation_transplant_hbv_- rabies,"[7, 19, 32, 58]",123,transplantation_transplant_hbv_cytomegalovirus_sir,134,rabies_- rabies_sars_rabies immune_rabies serum,0.9922546217083583
139,tetanus_difficile_antitoxins_pertussis_toxin,"[51, 76, 84, 87]",128,tetanus_antitoxins_pertussis_therapeutic effect_tetanus antitoxin,87,difficile_clostridium difficile_clostridium_toxins_induced mortality,0.9908743664113715
138,yellow fever_yellow_encephalitis_borne_japanese,"[11, 22, 31]",127,yellow fever_yellow_encephalitis_japanese_japanese encephalitis,11,tion monocytes_vivo assess-_invasion_coopera-_monocytes,0.990296037854789
137,anthrax_concerning_serum treatment_general_1917;25(4,"[42, 52, 85]",42,concerning_adopted_adopted use_intravenous injection_minkenhof vink,132,anthrax_serum treatment_1917;25(4_treatment cases_amoss hl,0.9893572355811768
136,antigens_protective antigens_antibodies targeting_active passive_targeting,"[68, 80, 86]",101,antigens_protective antigens_determinants protective_lence active_immunisation antigens,68,peters_sters_scand blackburn_blackburn nk_infection syrian,0.9871294536572417
135,severe combined_neutralizing antibodies_immunodeficiencies scid_2000;122(2):143_scid 2000;122(2):143,"[2, 38, 75]",115,neutralizing antibodies_combined immunodeficiencies_89.6pd_transfer neutralizing_89.6pd passive,38,cryptosporidiosis_cryptosporidium_cl_sl mosier_healthy volunteers,0.9829460255778762
134,rabies_- rabies_sars_rabies immune_rabies serum,"[19, 32]",32,rabies_- rabies_rabies immune_rabies serum_wolf,19,sars_respiratory syndrome_coronavirus_acute respiratory_severe acute,0.9814497990602615
133,birth_infec-_weight infants_birth weight_low birth,"[49, 67]",67,trans-_utero_transport_gastrointestinal tract_mink,49,infec-_birth weight_weight infants_low birth_weight,0.9809755421998028
132,anthrax_serum treatment_1917;25(4_treatment cases_amoss hl,"[52, 85]",52,anthrax_antibody therapies_migone subramanian_inhalational_cutaneous,85,plexus_cerebro spinal_amoss_meninges_spinal,0.9787033004464398
131,host_immunotherapy_disease_behring_symptomatic disease,"[44, 50, 53]",50,cells_t cells_toxoplasma_toxoplasmosis_t,108,disease_symptomatic disease_onset_diphtheria_improved,0.9771863058021527
130,rotavirus_cholera_diarrhea_subjects_coli,"[0, 3, 46]",3,cholera_salmonella_yolk_cholera serum_- cholera,98,rotavirus_diarrhea_subjects_hyperimmunized_controlled clinical,0.9722976268457212
129,measles_failure_measles vaccine_vaccine failure_prophylaxis measles,"[17, 30, 74]",92,measles_prophylaxis measles_contracted measles_contracted_exposure,74,failure_vaccine failure_measles vaccine_measles_months mechanism,0.9722184485082301
128,tetanus_antitoxins_pertussis_therapeutic effect_tetanus antitoxin,"[51, 76, 84]",84,pertussis_murine pertussis_toxin infect_lab_aerosol,117,tetanus_antitoxins_treatment tetanus_tetanus antitoxin_antitoxins experimental,0.9715081142766875
127,yellow fever_yellow_encephalitis_japanese_japanese encephalitis,"[22, 31]",22,yellow fever_yellow_fever_infections yellow_17d,31,encephalitis_japanese encephalitis_borne_japanese_bogdahn,0.9687809899081077
126,botulism_varicella zoster_zoster_varicella_zoster immune,"[10, 77]",77,varicella zoster_zoster immune_varicella_zoster_evidence secondary,10,botulism_botulinum_botu-_botulism immune_protection botulinum,0.9687179009962621
125,outer_outer membrane_membrane_serotype_genital,"[29, 34, 48]",110,serotype_outer_neonatal mice_shigellae_shigellosis,48,genital_trachomatis_membrane protein_major outer_chlamydial genital,0.9671418915731808
124,infectious diseases_infectious_development passive_revisited animal_antitiyphoid serum,"[41, 70]",41,serum therapy_antibiotics_behring_immunology serum_philosophical thera-,70,antitiyphoid serum_return past_models infection_diseases a._antitiyphoid,0.9668869872003444
123,transplantation_transplant_hbv_cytomegalovirus_sir,"[7, 58]",7,cytomegalovirus_transplant_sir_lymphoma_hodgkin,58,hbv_transplantation_hepatology_panzees hepatology_negative cirrhotics,0.9666412579546736
122,use convalescent_child_mumps_convalescent serum_mumps child,"[26, 27, 66]",26,cough_whooping_whooping cough_nielsen_blood whooping,99,mumps_convalescent serum_mumps child_use convalescent_child,0.9661115526815055
121,herpes_macaques monoclonal_herpes infection_antibod- ies_antibod-,"[54, 60]",60,herpes_herpes infection_cytotoxic_mutants altered_simone c,54,macaques monoclonal_macaques_committee s23_mupapa_infection rhesus,0.9659248574895694
120,tuberculosis_drug resistant_resistant_resistant tuberculosis_drug,"[15, 81, 82]",82,tuberculosis_antitoxic_phthisic tuberculosis_- phthisic_bactericidal,100,tuberculosis_drug resistant_resistant_resistant tuberculosis_drug,0.9654753195278403
119,therapy virus_neutralize_humanized antibody_levels vitro_prevention progressive,"[18, 47]",47,mabs_fogg_a27 protein_protein protection_levels vitro,18,humanized antibody_body_anti- body_humanized_e1636,0.9648085442482527
118,plague_pneumonia_f1_lobar_pneumococcal pneumonia,"[12, 14]",12,pneumonia_treatment lobar_pneumococcal pneumonia_lobar pneumonia_lobar,14,plague_f1_bubonic_yersiniae_brubaker,0.9634648622284625
117,tetanus_antitoxins_treatment tetanus_tetanus antitoxin_antitoxins experimental,"[51, 76]",76,antitoxins_identification_today ._rowley_sevigny,51,tetanus_treatment tetanus_tetanus antitoxin_military_molecule reliable,0.9620351723363161
116,passive immunization_immunization_feigin_cherry_feigin cherry,"[36, 56]",36,passive immunization_like_advanced substantially_shift_progress,56,feigin cherry_cherry_feigin_tr_disease spirochete,0.961585025342129
115,neutralizing antibodies_combined immunodeficiencies_89.6pd_transfer neutralizing_89.6pd passive,"[2, 75]",2,broadly_antiretroviral_single_broadly neutralizing_rebound,75,2000;122(2):143_transfer neutralizing_89.6pd passive_2000;122(2):143 89.6pd_scid 2000;122(2):143,0.959989576257872
114,intravenous immunoglobulin_intravenous_immunoglobulin_counts intravenous_asthma,"[24, 88]",88,asthma_cd4 +_counts_cd4_+,24,intravenous immunoglobulin_israeli_immunodefi- cient_transplant recip-_possible benefit,0.9566415410077116
113,smallpox_argentine_fever_hemorrhagic_argentine hemorrhagic,"[5, 8, 40]",93,argentine_fever_argentine hemorrhagic_hemorrhagic_hemorrhagic fever,8,smallpox_contacts_hemorrhagic smallpox_smallpox vaccination_administered smallpox,0.9563194842230622
112,tularemia_francisella_tularensis_francisella tularensis_live tularemia,"[45, 57]",57,francisella tularensis_tularensis_francisella_tularemia vaccine_live tularemia,45,tularemia_months recovery_recovery_equine received_summary,0.9557963129423352
111,sepsis_meta- analysis_meta-_treatment severe_systematic,"[20, 37]",37,sepsis_neonatal sepsis_kirkpatrick treatment_pollock role_shock critically,20,intravenous immune_globulin therapy_intravenous_infected pregnant_s56,0.9554688502001221
110,serotype_outer_neonatal mice_shigellae_shigellosis,"[29, 34]",29,infant rat_meningococcal_class_rat_induced local,34,shigellae_neonatal mice_shigellosis_serotype_outer,0.9529145210459725
109,influenza_global mortality_immunity influenza_global_spanish,"[23, 61]",23,influenza_immunity influenza_intern_serum nasal_clements serum,61,global mortality_global_mortality_hist_accounts global,0.9522129876255458
108,disease_symptomatic disease_onset_diphtheria_improved,"[44, 53]",44,diphtheria_behring_animals_successfully_tetanus,53,symptomatic disease_improved_highly_disease_symptomatic,0.9491275278917283
107,hepatitis_gamma globulin_prophylactic agent_coriell_stokes,"[9, 78]",9,hepatitis_infectious hepatitis_gamma globulin_globulin jama_hepatitis gamma,78,coriell_prophylactic agent_agent_elitis_therapeutic antiviral,0.9483485296099631
106,streptococcal_group_group streptococcal_streptococcal disease_early onset,"[71, 72]",72,streptococcal disease_group streptococcal_streptococcal_disease pt_pt,71,group_candidate_tribution t_mechanism protection_infect good,0.9465245487026549
105,half_half life_life_day half_mucosal,"[1, 69]",1,life_half life_display_half_specificity,69,mucosal_upper_antibody titers_igg_influenza,0.9430187529364478
104,jama jama_jama_parotitis jama_parotitis_guerrero lb,"[33, 62]",62,parotitis jama_parotitis_reanalysis_lb_epidemic parotitis,33,jama jama_jama___,0.9385046306942458
103,influenzae_influenzae type_rabbit_sulfonamide_type,"[13, 43]",43,rabbit_sulfonamide_rabbit serum_influenzae_immunization early,13,influenzae_influenzae type_ambrosino_haemophilus_haemophilus influenzae,0.9368048180062143
102,noglobulin_immu- noglobulin_streptococcal toxic_toxic_toxic shock,"[65, 79]",65,toxic shock_toxic_shock syndrome_streptococcal toxic_shock,79,oral challenge_immu- noglobulin_noglobulin_oral_infections emphasis,0.9349743213255062
101,antigens_protective antigens_determinants protective_lence active_immunisation antigens,"[80, 86]",80,antigens new_antigen relation_immunisation antigens_lence active_viru- lence,86,serotypes_protection multiple_reactivity_bodies protective_human anti-,0.9328323945463214
100,tuberculosis_drug resistant_resistant_resistant tuberculosis_drug,"[15, 81]",81,drug resistant_resistant_resistant tuberculosis_tuberculosis_drug,15,showed_sputum_mycobacterium tuberculosis_mycobacterium_tuberculosis,0.9310912313369424
99,mumps_convalescent serum_mumps child_use convalescent_child,"[27, 66]",66,mumps_mumps child_child_treatment prophylaxis_hess protective,27,convalescent serum_convalescent_use convalescent_seventh_seventh note,0.9257393388489911
98,rotavirus_diarrhea_subjects_hyperimmunized_controlled clinical,"[0, 46]",0,rotavirus_immunity rotavirus_diarrhea_controlled clinical_colostrum,46,subjects_diarrhea_coli_hyperimmunized_cows,0.9237784282396149
97,staphylococcus_pseudomonas_aureus_staphylococcus aureus_multicenter,"[4, 25]",25,pseudomonas_- pcrv_pcrv_resistant_multidrug,4,staphylococcus_staphylococcus aureus_aureus_multicenter_treatment staphylococcus,0.9228469540793438
96,syncytial virus_respiratory syncytial_syncytial_respiratory_palivizumab,"[16, 55, 73]",55,mg_escape mutants_mutations_escape_syncytial,90,syncytial_syncytial virus_respiratory syncytial_palivizumab_respiratory,0.9148014995292932
95,human immunodeficiency_immunodeficiency virus_immunodeficiency_macaques_simian,"[6, 83]",83,human immunodeficiency_immunodeficiency_immunodeficiency virus_notherapy_treatment advanced,6,macaques_simian_immunodeficiency virus_shiv_block,0.9108082818969985
94,mothers_maternal_infants_pertussis_age,"[21, 39]",21,pertussis_mothers_newborn infants_pertussis vaccina-_maternal pertussis,39,maternal_infants_mothers_maternal antibodies_months,0.908492203707223
93,argentine_fever_argentine hemorrhagic_hemorrhagic_hemorrhagic fever,"[5, 40]",40,argentine_argentine hemorrhagic_hemorrhagic fever_treatment argentine_hemorrhagic,5,survived_lassa_%_% patients_fever,0.9072550915773624
92,measles_prophylaxis measles_contracted measles_contracted_exposure,"[17, 30]",30,measles_contracted_contracted measles_attenuation measles_measles virus,17,measles_prophylaxis measles_serum prophylaxis_measles convalescent_exposure,0.895502764222979
91,rubella_scarlet fever_scarlet_fever jama_antitoxin,"[28, 59]",59,antitoxin_1896;26:957_antitoxin scarlet_push science_drug push,28,rubella_scarlet_scarlet fever_fever jama_vaccination virus,0.8888872701083675
90,syncytial_syncytial virus_respiratory syncytial_palivizumab_respiratory,"[16, 73]",73,cotton_cotton rats_syncytial virus_syncytial_respiratory syncytial,16,hospitalizations_respiratory syncytial_syncytial virus_syncytial_rsv-,0.8627258888699988
