Document,Topic,Auto_Label,Descriptive_Label,Probability
"The amended regulation could, as an example, allow the",12,Vaccine,Vaccine – Antibiotics,1.0
"use of particular vial adaptors to prevent contamination of products in multidose vials without the use of preservatives. As noted in the final rule,5 the Director of CBER or the Director of CDER “would not approve an exception or alternative when the data or conditions of use, including the indication and patient population, do not provide a sufficient scientific and regulatory basis for such an approval.” The amended regula- tion took effect in May 2011.",24,Agents,Agents,1.0
"As noted, a preservative “shall not denature the specific substances in the product to result in a decrease below the minimum acceptable potency within the dating period when stored at the recommended temperature.” Certain preserva- tives are not compatible with certain antigens; compatibility must be established. For example, it has been known for a number of years that thimerosal has a deleterious effect on the potency of inactivated poliovirus vaccine (IPV).6,7 An alterna- tive preservative is necessary for IPV. A preservative that is used in other products, 2-phenoxyethanol,8 has been found to be compatible with IPV vaccine formulations; it is used as a pre- servative in both of the currently U.S.-licensed IPV vaccines (IPOL [Sanofi Pasteur SA] and Poliovax [Sanofi Pasteur Ltd.; not currently marketed in the United States]).",19,Preservative,Preservative,0.694185599704515
"Phenol is currently used in three U.S.-licensed vaccines: the polysaccharide vaccines Pneumovax 23 (a 23-valent pneumo- coccal polysaccharide vaccine manufactured by Merck Sharp & Dohme Corp.) and Typhim Vi (Salmonella typhi capsular polysaccharide vaccine manufactured by Sanofi Pasteur SA), and ACAM2000 (the smallpox vaccine from Sanofi Pasteur Biologics Co.); each of these vaccines contains 0.25% phenol as a preservative (phenol is contained in the diluent for",20,Preservatives,Preservatives – Phenol,0.36003241144732145
"products.* This requirement is also reflected in other regula- tions or requirements, such as those of the World Health Organization (WHO).11 It has been reported that phenol affects diphtheria toxoid, “so that its immunizing power falls rapidly.”12 Benzethonium chloride with formaldehyde is cur- rently used in only one U.S.-licensed vaccine, anthrax vaccine adsorbed (BioThrax; the preservative is 25 µg/mL benzetho- nium chloride and 100 µg/mL formaldehyde), manufactured by Emergent BioDefense Operations Lansing LLC.",20,Preservatives,Preservatives – Phenol,1.0
"In recent years, considerable controversy has surrounded the use of thimerosal, an organomercurial, in vaccines. Although allergic responses to thimerosal have been described,13 a controversy, arising in the late 1990s, centered on the hypothesis that exposure to thimerosal, a derivative of ethyl mercury, may be causally linked to autism and other neurodevelopmental disorders in children. Although there were no clear or definitive data to support a link between thimerosal and neurodevelopmental disorders, the U.S. Public Health Service (PHS), first in July 199914 and again in June 2000,15 in an effort to reduce mercury exposure in children from all sources, recommended that thimerosal be removed from pediatric vaccines as expeditiously as possible. The July 1999 PHS statement was issued jointly with the American Academy of Pediatrics; the June 2000 PHS statement was issued jointly with the American Academy of Pediatricians, the American Academy of Family Physicians, and the Advisory Committee on Immunization Practices (ACIP). Letters from CBER of the FDA, in 199916 and again in 2000,17 to the various vaccine manufacturers noted that the removal of thimerosal from vaccines was merited and requested manufacturers’ time- lines for thimerosal removal or submission of an explanation as to why thimerosal removal was not currently feasible.",5,Thimerosal,Thimerosal,0.601557587915946
"In 2004, the Institute of Medicine (IOM)’s Immunization",4,Vaccination,Vaccination,0.473768645324145
"Safety Review Committee of the National Academy of Sci- ence’s IOM issued its final report, examining the hypothesis that, inter alia, thimerosal-containing vaccines are causally associated with autism. The committee concluded that the body of evidence favors rejection of a causal relationship between thimerosal-containing vaccines and autism, and that the hypotheses that were generated concerning a biological mechanism for such causality were theoretical only.18 The European Medicines Agency also noted, as a precautionary measure, “that, although there is no evidence of harm caused by the level of exposure from vaccines, it would be prudent to promote the general use of vaccines without thiomersal and other mercury-containing preservatives.”19 Of note, the WHO continues to recommend the use of vaccines containing thimerosal because the need for multidose preservative- containing vaccines and, thus, the benefit of using such vac- cines outweighs the theoretical risk of toxicity.20 Additionally, the Global Advisory Committee on Vaccine Safety has stated that it remains of the view that there is no evidence supporting a causal association between neurobehavioral disorders and thimerosal-containing vaccines.21 A more comprehensive update on the thimerosal-autism hypothesis for vaccines may be found in Chapter 82.",5,Thimerosal,Thimerosal,0.3358004758983211
"At present, with the exception of the inactivated influenza",-1,Noise / Outlier,Noise / Outlier,0.0
"vaccine, all of the U.S.-licensed, routinely recommended pedi- atric vaccines (hepatitis B, diphtheria–tetanus toxoid–acellular pertussis [DTaP], Haemophilus influenzae type b, IPV, pneu- mococcal conjugate, human papillomavirus [HPV], hepatitis A, rotavirus, measles-mumps-rubella [MMR] and varicella) are thimerosal free or contain only trace amounts (<1 µg",-1,Noise / Outlier,Noise / Outlier,0.0
ACAM2000). According to the Minimum Requirements of the,2,Acam2000,Acam2000,1.0
"National Institutes of Health (NIH),9,10 phenolic compounds (such as phenol or the various creosols) are not permitted as preservatives in diphtheria- and tetanus toxoid–containing",20,Preservatives,Preservatives – Phenol,1.0
"*At the time of the writing of these requirements for diphtheria and tetanus toxoids, U.S. vaccine regulation was the responsibility of the NIH.",6,Vaccine,Vaccine – Diphtheria,1.0
"of mercury per dose) as a residual from the manufacturing process (Table 7.1). Of the U.S.-licensed trivalent injectable influenza vaccines, six are approved for pediatric use: Fluzone (Sanofi Pasteur Inc.), for use in infants 6 months of age and older; Fluvirin (Seqirus Vaccines, Ltd.), for use in children 4 years of age and older; Afluria (Seqirus Pty Ltd.), for use in children 5 years of age and older; Fluarix (GlaxoSmithKline Biologicals), for use in children 3 years of age and older; Flu- Laval (ID Biomedical Corporation of Quebec), for use in chil- dren 3 years of age and older; and Flucelvax (Seqirus, Inc.), for use in children 4 years of age and older. These six inactivated influenza vaccines are available in either thimerosal-free pre- sentations (Fluzone, Fluarix, Afluria, FluLaval, and Flucelvax) or with trace thimerosal (≤1 µg of mercury per 0.5 mL dose) (Fluvirin). Additionally, there are four U.S.-licensed quadri- valent inactivated influenza vaccines (FluLaval Quadrivalent, Fluzone Quadrivalent, Fluarix Quadrivalent, and Flucelvax Quadrivalent) available for children; the age indications are",-1,Noise / Outlier,Noise / Outlier,0.0
"as above for the trivalent presentations and single-dose pre- sentations of these vaccines contain no thimerosal. FluMist Quadrivalent (MedImmune, LLC) is a live, attenuated quad- rivalent influenza vaccine and does not contain thimerosal.",-1,Noise / Outlier,Noise / Outlier,0.0
"Two Tdap (tetanus, diphtheria, and pertussis for adoles- cents and adults) vaccines (tetanus, diphtheria, and acellular pertussis vaccines, with the lowercase letters indicating a reduced antigen content for the diphtheria toxoid and one or more of the pertussis antigens) for use in adolescents and adults, Adacel (Sanofi Pasteur Ltd.) for use in persons 10 through 64 years of age, and Boostrix (GlaxoSmithKline Bio- logicals) for use in persons 10 years of age and older, are licensed in the United States. Neither product contains thimerosal. The quadrivalent (Groups A, C, Y, and W135) meningococcal conjugate vaccines, Menactra (Sanofi Pasteur Inc.) and Menveo (Novartis Vaccines and Diagnostics S.r.l.) do not contain any preservative. MenHibrix (GlaxoSmithKline Biologicals) is a bivalent meningococcal conjugate vaccine",-1,Noise / Outlier,Noise / Outlier,0.0
"(against serogroups C and Y), additionally containing an H. influenzae type b capsular polysaccharide (polyribosyl-ribitol- phosphate) conjugate, and is likewise thimerosal free. Simi- larly, the two meningococcal serogroup B vaccines BEXSERO (Novartis Vaccines and Diagnostics S.r.l.) and TRUMENBA (Wyeth Pharmaceuticals Inc.) and the HPV vaccines Gardasil 9 (Merck Sharp & Dohme Corp.) and Cervarix (GlaxoSmith- Kline Biologicals) do not contain any preservative.",26,Vaccines,Vaccines – Meningococcal,1.0
A diphtheria and tetanus toxoid vaccine (DT) for use in children younger than 7 years of age is available from Sanofi Pasteur Inc. It contains only a trace amount of thimerosal as a manufacturing residual.,6,Vaccine,Vaccine – Diphtheria,0.8847703091110525
Adjuvants,0,Vaccine,Vaccine – Adjuvants,0.2520525304274239
"Adjuvants are materials that enhance and direct the immune response (see Chapter 6). Vaccine adjuvants are not licensed separately; rather, the adjuvant is a constituent of the licensed vaccine, and it is the vaccine formulation, in toto, that is tested in clinical trials and is licensed. An adjuvant cannot be added or removed, or its amount in a licensed vaccine changed, without submitting a supplement to the vaccine license and obtaining approval from the FDA. The various aluminum salts (aluminum hydroxide, aluminum phosphate, alum [potassium aluminum sulfate], or mixed aluminum salts) are the most commonly used adjuvants in U.S.-licensed vaccines. One vaccine, Cervarix (GlaxoSmithKline Biologi- cals), which contains AS04, an adjuvant system composed of an aluminum salt and monophosphoryl lipid A, a detoxified lipopolysaccharide (LPS), has been licensed. In 2013, as part of the U.S. government’s national pandemic preparedness ini- tiative, an H5N1 monovalent influenza vaccine, approved for use in persons 18 years of age and older, containing the unique adjuvant, AS03, manufactured by ID Biomedical Cor- poration of Quebec was licensed. The AS03 adjuvant is an emulsion composed of squalene, DL-α-tocopherol, and poly- sorbate 80. In 2015, an inactivated influenza vaccine, Fluad (Seqirus Vaccines Ltd.), which contains the squalene-based adjuvant MF59C.1, was licensed.",0,Vaccine,Vaccine – Adjuvants,0.5898280765715328
Despite worldwide use of aluminum salts for more than,0,Vaccine,Vaccine – Adjuvants,0.7253849763317097
"50 years, surprisingly little has been known about their mecha- nism of action as adjuvants (see, e.g., Chapter 6 and Hogen- Esch22). For many years, the prevailing thought was that the aluminum salts functioned as depots for the vaccine immu- nogens. More recently, it was shown that the aluminum salts also activate inflammasomes, clusters of proteins found inside certain cells. Inflammasomes respond to stresses such as infec- tion or injury by releasing cytokines, which, in turn, stimulate an immune response.23",0,Vaccine,Vaccine – Adjuvants,0.6146137217978856
"Table 7.1 presents the specific aluminum salt (hydroxide, phosphate, sulfate, or mixed) and the quantity of aluminum that is contained in a number of commonly used vaccines. (The aluminum content that is listed for some vaccines noted in Table 7.1 represents the upper limit of the specification; the vaccine may routinely contain less aluminum.) By regulation (21 CFR §610.15[a]), the aluminum content of a vaccine cannot exceed 0.85 mg of aluminum per dose if the amount is assayed, or 1.14 mg/dose if determined by calculation based on the amount of the aluminum compound that is added. To harmonize with WHO recommendations, this regulation was amended in 1981 to permit up to 1.25 mg of aluminum per dose. However, the higher amount was permitted only “pro- vided that data demonstrating that the amount of aluminum used is safe and necessary to produce the intended effect are submitted to and approved by the Director, Center for Biolog- ics Evaluation and Research” (21 CFR §610.15[a]). The Euro- pean Pharmacopoeia likewise restricts the aluminum content to 1.25 mg per dose. It should be noted that the above",0,Vaccine,Vaccine – Adjuvants,0.84416349470928
"regulation for aluminum content refers to an individual dose of a biological product; thus, for example, for a hypothetical combination vaccine derived from licensed components, the aluminum content for the combination vaccine may still not exceed 0.85 mg.",0,Vaccine,Vaccine – Adjuvants,0.5058953030686069
"Recently, the FDA amended the CFR requirements5 for con- stituent materials including adjuvants to permit, when justi- fied, exceptions or alternatives such as the use of an increased aluminum content in a vaccine; this change may have a greater impact on certain therapeutic vaccines than on the preventive vaccines.",12,Vaccine,Vaccine – Antibiotics,1.0
"Concerns have been raised in recent years about the use of aluminum in vaccines and potential adverse outcomes that may be associated with its use at the levels that exist in indi- vidual vaccines and through the additive effects of multiple vaccinations. These concerns about the use of aluminum in vaccines prompted a workshop that was sponsored by the National Vaccine Program Office in May 2000. The general use of aluminum salts in vaccines24 and aluminum toxicokinet- ics25 were reviewed during the workshop. In their overall summary of the workshop, Eickhoff and Meyers26 noted that “based on 70 years of experience, the use of salts of aluminum as adjuvants in vaccines has proven safe and effective.” A more recent study by FDA scientists, using updated parameters for toxicokinetic assessments, including current recommended vaccines and aluminum excretion data, concluded that the risk from aluminum exposure from vaccines and the environment to infants was extremely low.27",0,Vaccine,Vaccine – Adjuvants,1.0
Stabilizers,14,Buffers,Buffers,1.0
"Various stabilizers are added to vaccines to help protect them from adverse conditions such as the freeze-drying process (for those vaccines that are freeze-dried) or heat. For freeze-dried (lyophilized) preparations of vaccines, it is also necessary to add materials that provide a bulk matrix for the vaccine. The amount of an immunogen that is contained in a vaccine can be extremely small, on the order of tens of micrograms or less. If sufficient amounts of various materials were not added to the vaccine before lyophilization, the vaccine would not be readily observable and would most likely adhere to the vial wall. By way of illustration of vaccine immunogen masses, ActHIB (Sanofi Pasteur SA), a polysaccharide conjugate vaccine that is marketed in a freeze-dried presentation, con- tains approximately 10 µg of purified polysaccharide conju- gated to 24 µg of tetanus toxoid. The immunogen mass for live viral vaccines is even less, on the order of nanograms (approximately 103 to 105 viral particles per dose). Thus, there is a need to provide a matrix to contain these vaccines during freeze-drying.",14,Buffers,Buffers,0.5722919300132137
The types of material that are added to vaccines as stabiliz-,14,Buffers,Buffers,1.0
"ers include sugars (such as sucrose or lactose), amino acids (such as glycine or the monosodium salt of glutamic acid), and proteins (such as gelatin). Table 7.2 lists the stabilizers that are used for a number of common vaccines.",14,Buffers,Buffers,1.0
"Added proteins may be of concern for two principal reasons. The first concern arises from the potential for animal- and human-derived protein to contain one or more adventi- tious agents. The second concern arises from the potential for these proteins to elicit an allergic reaction. The two animal- or human-derived proteins that are currently used as stabilizers in U.S.-licensed vaccines are human serum albumin (HSA) and gelatin. The FDA has, as of this writing, required that, if blood-derived HSA is used in vaccine manufacture, only U.S.- licensed HSA may be used. Additionally, an FDA guidance recommends that the following statement appear in the Warn- ings section of the package insert for blood-derived HSA- containing products28: “This product contains albumin, a",1,Vaccines,Vaccines – Proteins,0.5160800914633489
Continued on following page,2,Acam2000,Acam2000,1.0
"derivative of human blood. Based on effective donor screening and product manufacturing processes, it carries an extremely remote risk for transmission of viral diseases. Although there is a theoretical risk for transmission of Creutzfeldt-Jakob disease (CJD), no cases of transmission of CJD or viral disease have ever been identified that were associated with the use of albumin.”",1,Vaccines,Vaccines – Proteins,0.7726982099432392
"For HSA produced as a recombinant DNA protein, it would not be necessary for the albumin to be separately licensed by the FDA nor would the above-quoted warning be included in the package insert (as it is not derived from blood). In August 2005, the FDA approved a license supple- ment for use of recombinant HSA in MMR-II (Merck Sharp & Dohme Corp.).",1,Vaccines,Vaccines – Proteins,0.5086425208327459
"Gelatin or processed gelatin is also used as a stabilizer. Gelatin may be bovine or porcine derived. Despite the use of a harsh manufacturing procedure (extremes of heat and pH) in the production of gelatin, there is concern about the pres- ence of the bovine spongiform encephalopathy (BSE) agent in bovine-derived material. Thus, any bovine-derived gelatin that is added to vaccines, or used in the vaccine manufacturing process, must not be sourced from countries reporting BSE or from countries that do not meet the latest BSE-related stan- dards of the Office International des Epizooties (OIE) (see “Transmissible Spongiform Encephalopathy Agents” later).29",1,Vaccines,Vaccines – Proteins,1.0
"A second concern for gelatin relates to allergic responses. Allergic responses to gelatin, although rare, have been described in the medical literature.30–33 It has been hypothe- sized that in Japan, use of partially hydrolyzed gelatin, which contained a small amount of high-molecular-weight gelatin, contributed to an increase in the incidence of allergic reac- tions.33,34 Nakayama and Aizawa noted that a change to hydro- lyzed modified porcine gelatin, together with discontinuation of the use of gelatin-containing DTaP vaccines, may have con- tributed to a decrease in the incidence of allergic reactions after administration of monovalent measles and mumps vaccine in Japan.34 A severe allergic reaction to gelatin is a contraindication to receiving gelatin-containing vaccines.",13,Immunol,Immunol,1.0
"Various buffers (e.g., phosphate buffer) are also used in vaccines to maintain a particular pH range, and salts (e.g., NaCl) may be added to achieve isotonicity.",14,Buffers,Buffers,0.6252791271076035
MANUFACTURING RESIDUALS,11,Bacterial,Bacterial,0.5001189184584207
"In principle, any or all of the materials that are used in the manufacturing process may be present in the final vaccine formulation. For the purposes of this chapter, materials that are present in the final vaccine formulation that derive from the manufacturing process are termed residuals. Various steps in the manufacturing process may remove or reduce the amounts of many of these residuals. However, for various vac- cines, an acceptable technology to remove these manufactur- ing residuals may not exist, or there may be no perceived need (e.g., with regard to safety or a potential for an adverse effect on efficacy) for their removal. Additionally, and as a general principle, it is not possible to remove a particular substance completely, nor is it possible to demonstrate that a particular substance has been removed completely. For many substances, the residual amount may be below the limits of detection by current analytic technologies, and may, for practical reasons, be considered absent.",3,Vaccines,Vaccines – Immunogens,0.7333106106354731
Bacterial and viral inactivation substances must be noted,18,Yeasts,Yeasts,0.7553316939080688
"in the package label (21 CFR §610.61[q]). Residual bacterial or cellular culture components, such as antibiotics that are used during manufacture, as well as sensitizing substances (generally proteins), and other inactive ingredients when con- sidered a safety factor, also must be noted in the label (21 CFR",11,Bacterial,Bacterial,1.0
"§610.61 [l][m][n]). There may be some overlap between these categories; however, they are grouped in this manner for con- venience and to aid a discussion of these materials as they are affected by current regulations. Residual bacterial or cell culture components may be included in these categories, but other residuals, such as DNA and endotoxin, are not generally noted in labeling.",11,Bacterial,Bacterial,1.0
Inactivation Residuals,11,Bacterial,Bacterial,0.4320167336657813
"Various agents may be used to inactivate bacteria and viruses or to detoxify bacterial toxins. The goal of these chemical treat- ments is to inactivate the bacterium or virus or to remove toxic activity while still preserving the antigenicity of the product against the homologous organism or toxin. After inactivation, a virus or bacterium may be processed further to furnish par- ticular antigens. For example, after inactivation, influenza",-1,Noise / Outlier,Noise / Outlier,0.0
"viruses may be split by various chemical treatments (e.g., detergent) so that more purified inactivated influenza vaccines can be produced.",-1,Noise / Outlier,Noise / Outlier,0.0
"Formaldehyde has a long and extensive history of use in the preparation of bacterial and viral vaccines. It was used by Ramon in 1923 to detoxify diphtheria, yielding a diphtheria toxoid vaccine termed an anatoxine.35 Requirements for the use of formaldehyde and the permitted residual amount of form- aldehyde that is allowed for diphtheria toxoid are provided in the NIH Minimum Requirements.9 Similar NIH Minimum Requirements exist for tetanus toxoid.10 These documents note that residual, free formaldehyde in the finished product should not be in excess of 0.02% (i.e., 0.1 mg for a 0.5-mL vaccine dose). Formaldehyde is also used to inactivate viruses (e.g., polio and influenza viruses) when preparing vaccines. Table",9,Formaldehyde,Formaldehyde,0.7130207803693644
"7.1 lists the amount of residual formaldehyde that is present or allowed in these and various other U.S.-licensed vaccines; in the diphtheria and tetanus toxoids, the amount does not exceed 0.02%.",9,Formaldehyde,Formaldehyde,1.0
"Similar requirements for residual formaldehyde exist else- where, for example, in Europe, as noted in the European Phar- macopoeia for various vaccines. Concern about the presence of residual formaldehyde in vaccines stems from the known toxic effects of formaldehyde, and from its carcinogenicity potential. The U.S. Environmental Protection Agency (EPA) has established a reference dose (RfD) for formaldehyde through the oral route.36 The RfD is defined by the EPA as “an estimate (with uncertainty spanning perhaps an order of mag- nitude) of a continuous inhalation exposure or a daily expo- sure to the human population (including sensitive subgroups) that is likely to be without an appreciable risk of deleterious noncancer effects during a lifetime.”37 The RfD for formalde- hyde (oral administration) is 0.2 mg/kg of bodyweight per day.36 The amount of residual formaldehyde in vaccines (which are administered infrequently, not daily) is below this level.",9,Formaldehyde,Formaldehyde,0.5837453634604792
Formaldehyde has been further classified by the EPA as a,8,Epa,Epa,0.8166760018825363
"“probable human carcinogen” (the EPA’s B1 classification).36 The bulk of the carcinogenicity studies on formaldehyde have focused on chronic respiratory exposure because this is the primary route of industrial and routine household expo- sure. There are fewer data regarding ingested or parenteral exposure to formaldehyde, and the EPA has not developed a risk estimate for either oral or parenteral exposure.36 Data regarding carcinogenicity studies may be found in documents from the EPA36 and the International Agency for Research on Cancer.38",8,Epa,Epa,0.8990315097665521
"One point regarding formaldehyde should be made. Form- aldehyde is naturally present in the human body as the result of various biochemical processes38,39 and the steady-state level of formaldehyde in the bloodstream of humans is approxi- mately 2.6 mg/L.40 The amount of formaldehyde that is natu- rally, continuously present in the blood of humans, or turned over in a particular day, is markedly in excess of the amount that is present as a vaccine residual. A 2013 FDA-authored study41 of the risk posed by the residual formaldehyde in vac- cines concluded, “In the absence of any known adverse health effects from endogenously produced formaldehyde, which exists in blood and extravascular water at steady-state concen- trations that are more than 100-fold higher [than are residual in vaccines], we consider vaccine-related, exogenous formal- dehyde to be a miniscule part of the daily formaldehyde turn- over by the body, and, therefore, do not find it plausible that vaccine-related formaldehyde represents an unsafe compo- nent of infant vaccines.”",9,Formaldehyde,Formaldehyde,1.0
Inactivating agents other than formaldehyde are used in,-1,Noise / Outlier,Noise / Outlier,0.0
"various U.S.-licensed vaccines and include glutaraldehyde, which is used to inactivate pertussis toxin (PT) in seven",25,Vaccines,Vaccines – Antigen,0.8800851022893899
"acellular pertussis-containing vaccines (Adacel [Sanofi Pasteur Ltd.], Boostrix [GlaxoSmithKline Biologicals], DAPTACEL [Sanofi Pasteur Ltd.], Infanrix, KINRIX, Pediarix [each manu- factured by GlaxoSmithKline Biologicals], and Pentacel [Sanofi Pasteur Ltd.]), and β-propiolactone, which is used in the inac- tivation of three seasonal influenza virus vaccines (Afluria [Seqirus Pty Ltd.] and Fluvirin and Flucelvax [manufactured by Seqirus Vaccines Ltd. and Seqirus, Inc., respectively]), and two rabies vaccines (RabAvert [Novartis Vaccines and Diagnos- tics GmbH] and Imovax [Sanofi Pasteur SA]).",26,Vaccines,Vaccines – Meningococcal,1.0
Residual Cell Culture Materials,11,Bacterial,Bacterial,1.0
Antibiotics,23,Antibiotics,Antibiotics,1.0
The CFR permits the addition of antibiotics (with the excep- tion of penicillin) in viral vaccine manufacture (21 CFR,23,Antibiotics,Antibiotics,1.0
"§610.15[c]). Antibiotics that have been used include strepto- mycin, polymyxin B, neomycin, and gentamicin. Although a manufacturer need not specifically test for these antibiotics in the final container, the calculated amount of residual antibiot- ics (based on dilutions of the amount that was added) must be noted on the package label (21 CFR §610.61[m]). Table 7.2 lists the amount of residual antibiotics in several U.S.-licensed vaccines. Although the amended regulation for Constituent Materials5 (21 CFR §610.15) applies equally to antibiotics, no examples of potential changes for the antibiotic regulation, unlike for preservatives and adjuvants, were presented in the Federal Register notice.",12,Vaccine,Vaccine – Antibiotics,0.5103328233710119
SENSITIZING SUBSTANCES,10,Substances,Substances,0.4356211962230743
