Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
76,lipid_virosomes_adjuvant_molecule_liposomes,"[2, 5, 12, 15, 18, 26, 29, 37, 41]",71,lipid_molecule_toxic_agonists_mpl,72,virosomes_tlr7_liposomes_cationic_polyelectrolytes,1.0081033526902705
75,adjuvants centuries_evolution_evolution adjuvants_centuries_adjuvants,"[25, 27, 32, 43, 44]",69,alum_value toxoid_precipitated_precipitated potassium_mechanism immunopotentiation,74,evolution_evolution adjuvants_centuries_adjuvants centuries_defining,1.0039111192205483
74,evolution_evolution adjuvants_centuries_adjuvants centuries_defining,"[27, 32, 43]",65,defining_safe_evaluation_discovery adjuvants_adjuvants defining,43,adjuvants centuries_evolution adjuvants_centuries_evolution_centuries evolution,0.9993567684376617
73,med identifier_identifier_med_extensive clinical_hpv,"[13, 22, 45]",45,med identifier_identifier_med__,63,extensive clinical_hpv_extensive_approved use_cancer,0.9981120982699986
72,virosomes_tlr7_liposomes_cationic_polyelectrolytes,"[12, 15, 26, 37]",70,tlr7_cationic_polyelectrolytes_treatment_polymers,26,virosomes_liposomes_encapsulate_liposomal_liposomes virosomes,0.9938378532293
71,lipid_molecule_toxic_agonists_mpl,"[2, 5, 18, 29, 41]",61,saponins_molecule_cholesterol_retained_saponin,66,lipid_agonists_mpl_emulsion_toxic,0.9909845348767536
70,tlr7_cationic_polyelectrolytes_treatment_polymers,"[12, 15, 37]",37,tlr7_tlr7 tlr8_nists_ago-_tlr8,57,cationic_polyelectrolytes_polymers_polymer_polyoxidonium,0.9831251963809239
69,alum_value toxoid_precipitated_precipitated potassium_mechanism immunopotentiation,"[25, 44]",25,membrane lipids_nalp3_dendritic_inflamma-_lipids,44,toxoid precipitated_mechanism immunopotentiation_bacteriol mechanism_alum bacteriol_immunopotentiation safety,0.9811224004785362
68,references_future_acknowledgment_acknowledgment references_directions acknowledgment,"[23, 24]",23,references_chapter available_references chapter_acknowledgment references_directions acknowledgment,24,formula-_safety human_success_studies hum_relies,0.9805643543780462
67,pathogen_factor_interferon_receptors_interleukin,"[33, 34, 40]",40,pathogen_receptors_pathogen associated_patterns_fig,50,factor_interferon_interleukin_pathway_adaptor,0.9731846523390313
66,lipid_agonists_mpl_emulsion_toxic,"[5, 18, 29]",59,lipid_emulsion_toxic_acyl chain_mpla,5,agonists_specificity_synthetic agonist_pertussis_humans,0.9704912491911912
65,defining_safe_evaluation_discovery adjuvants_adjuvants defining,"[27, 32]",32,safe_adjuvant evaluation_evaluation_marketing_define real,27,adjuvants classification_evaluation categorization_action adjuvants_based mechanism_categorization adjuvants,0.9682200327165081
64,narcolepsy_risk_mmf_positive_committee,"[19, 30]",30,mmf_committee_lesions_containing vaccines_aluminum,19,narcolepsy_risk_benefit risk_vaccinated_cases narcolepsy,0.9661939518960706
63,extensive clinical_hpv_extensive_approved use_cancer,"[13, 22]",13,extensive clinical_extensive_dellagostin_vaccines extensive_wide range,22,hpv_cancer_cervi- cal_human papil-_lomavirus hpv)-16/18,0.9646807249933255
62,aluminum_containing adjuvants_freezing_aluminum containing_containing,"[6, 36, 38, 39]",39,white_techniques characterize_techniques_compounds pharm_calcium compounds,54,aluminum_freezing_aluminum containing_containing adjuvants_mechanisms,0.9635122579660211
61,saponins_molecule_cholesterol_retained_saponin,"[2, 41]",41,immunotherapeutics_sible produce_agonist active_vaccine human_adjuvant trif,2,saponins_cholesterol_saponin_qs-21_mixture,0.9620199272730062
60,mucosal adjuvants_mucosal_nontoxic derivatives_vaccines nontoxic_ct mucosal,"[11, 42]",11,oral_coli_toxin_intranasal_mutant,42,mucosal_mucosal adjuvants_ready clinical_ready_ct,0.960303495515253
59,lipid_emulsion_toxic_acyl chain_mpla,"[18, 29]",18,lipid_toxic_hydrolysis_mpla_significantly toxic,29,emulsion_lipid adjuvant_context_stable_acyl chain,0.9580103075597054
58,cpg_seroprotection_sequence_cpg motifs_motifs,"[7, 20]",20,seroprotection_sequence_cpg_infected_cpg referred,7,cpg_cpg motifs_motifs_bonds_oligonucleotides,0.9562151392406278
57,cationic_polyelectrolytes_polymers_polymer_polyoxidonium,"[12, 15]",12,polymers_polymer_polyoxidonium_polyelectrolytes_ethylene,15,cationic_cationic peptide_based adjuvant_peptide_cmi,0.9503285581720304
56,influenza_influenza vaccine_adjuvanted_vaccine_mf59,"[0, 17, 28]",28,influenza_fusion_flagellin_influenza vaccine_recombinant,47,influenza_influenza vaccine_adjuvanted_mf59_adjuvanted influenza,0.9465654704816031
55,rts_malaria_rts s_s_alhydrogel cpg,"[14, 35]",14,blood stage_circumsporozoite protein_alhydrogel_blood_circumsporozoite,35,rts_rts s_s_malaria_vaccine date,0.945690741463382
54,aluminum_freezing_aluminum containing_containing adjuvants_mechanisms,"[6, 36, 38]",49,containing adjuvants_aluminum_aluminum containing_mechanisms_containing,38,freezing_effect freezing_temperature_salts_aluminum,0.9367840203816563
53,oil_emulsions_water_water emulsions_oil water,"[3, 9, 31]",46,oil_emulsions_water_water emulsions_oil water,31,vehicles_α tocopherol_α_apcs_tocopherol,0.9337391925206502
52,populations_immune response_response_protection_live,"[1, 16]",1,live_relevant_disorders_adjuvants_live attenuated,16,populations_protection_response_immune response_increase,0.9331324747486566
51,surface_electrostatic_adsorption_aluminum hydroxide_hydroxide,"[8, 10]",10,surface_surface area_oxyhydroxide_area_groups,8,electrostatic_adsorption_hydrophobic_iep_attrac-,0.9131521828196049
50,factor_interferon_interleukin_pathway_adaptor,"[33, 34]",33,factor_interferon_interleukin_tumor necrosis_necrosis factor,34,adaptor_signaling_lps_pathway_- binding,0.9123321024057263
49,containing adjuvants_aluminum_aluminum containing_mechanisms_containing,"[6, 36]",36,mechanisms_hypothesis_depot mechanism_proposed_depot,6,dendritic_situ_precipitation_aluminum_containing adjuvants,0.9121981348400588
48,toll_like receptor_toll like_like_receptor,"[4, 21]",4,toll_like receptor_toll like_like_receptor,21,dd_receptor agonist_infected_-_montanide isa,0.8909634578616847
47,influenza_influenza vaccine_adjuvanted_mf59_adjuvanted influenza,"[0, 17]",17,elderly adults_elderly_influenza_influenza vaccine_adjuvanted influenza,0,pandemic_influenza_antibody_diversity affinity_influenza vaccine,0.8496314242255938
46,oil_emulsions_water_water emulsions_oil water,"[3, 9]",3,oil_squalene_water_mineral_emulsion,9,emulsions_water emulsions_oil_water_oil water,0.7986751742601303
