Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
140,pertussis_acellular_acellular pertussis_maternal_infant,"[10, 12, 14, 23, 26, 37, 51, 55, 58, 68]",131,maternal_infant_neonatal_maternal antibodies_early life,77,pertussis_acellular_acellular pertussis_pertussis vaccine_pertussis vaccines,1.0501146411819813
139,infect_pneumococcal_2014;28(4):615 s120_infect 2014;28(4):615_s120,"[0, 1, 2, 7, 13, 19, 36, 44]",80,pneumococcal_conjugate_polysaccharide_influenzae type_influenzae,133,2014;28(4):615_s120_infect 2014;28(4):615_2014;28(4):615 s120_references,1.0468504496372295
138,germinal_b_center reaction_spleen nodes_b cells,"[40, 41, 42, 59, 66, 70, 74]",87,germinal_center reaction_immunosenescence germinal_reaction immunol_centers immunosenescence,125,b_b cells_recombination_switch_cells,1.0384638792636283
137,molecules_activation_surface_cells_adjuvants,"[6, 18, 20, 47, 50, 53, 54, 56]",118,molecules_mhc_cells activation_cells_activation differentiate,119,adjuvants_danger_innate_receptors_innate immunity,1.0382607704541282
136,memory b_plasma_memory_plasma cells_b cells,"[3, 11, 29, 35, 52, 57, 63, 64, 69, 72]",126,memory b_memory_b cells_b_plasma cells,121,nodes blood_marrow_bone_bone marrow_plasma cell,1.0347465713469053
135,systems_dendritic_dendritic cell_cell_vaccines,"[4, 5, 21, 24, 28, 30, 33, 43, 46, 49, 61, 67, 75]",132,systems_vaccines_cell responses_live_responses,130,dendritic_dendritic cell_smallpox_cell subsets_effects vaccination,1.0337284359000882
134,measles_effects_bcg_measles vaccine_nonspecific,"[16, 22, 38, 39, 65, 71, 73]",97,nonspecific effects_effects vaccines_nonspecific_effectors vaccine_theory supported,124,measles_bcg_measles vaccine_effects_infants,1.0288520533590264
133,2014;28(4):615_s120_infect 2014;28(4):615_2014;28(4):615 s120_references,"[1, 7, 13, 19, 36, 44]",89,as04 adjuvanted_as04_randomized_human papillomavirus_papillomavirus,129,2014;28(4):615_2014;28(4):615 s120_infect 2014;28(4):615_s120_references,1.0243861364677949
132,systems_vaccines_cell responses_live_responses,"[4, 5, 21, 24, 28, 30, 33, 49]",127,systems_vaccinology_extremes_probing_systems vaccinology,115,live_cell responses_current_predominant_dependent,1.023314929446975
131,maternal_infant_neonatal_maternal antibodies_early life,"[10, 12, 14, 26, 37, 51, 58, 68]",116,neonatal_infant_early life_life_early,114,maternal_toxoid_maternal antibodies_tetanus toxoid_tetanus,1.0195858943955618
130,dendritic_dendritic cell_smallpox_cell subsets_effects vaccination,"[43, 46, 61, 67, 75]",107,dendritic_dendritic cell_lymphocytes old_mediated signals_limitations neonatal,122,smallpox_cell subsets_effects vaccination_polarization overview_subsets immunol,1.0149591332132062
129,2014;28(4):615_2014;28(4):615 s120_infect 2014;28(4):615_s120_references,"[7, 19, 36, 44]",120,2014;28(4):615_infect 2014;28(4):615_2014;28(4):615 s120_s120_infect,123,references_following page_wer8921.pdf_references carbohydr_page references,1.0038514971009445
128,influenza_elderly_med_healthy_older adults,"[17, 25, 34, 45, 62]",98,influenza_adjuvant_pandemic_pandemic influenza_bel,100,elderly_older_older adults_herpes_herpes zoster,1.0032588006513112
127,systems_vaccinology_extremes_probing_systems vaccinology,"[4, 5, 28, 30]",112,antibody_given antigen_extremes_changes_residual,106,systems_vaccinology_probing_systems vaccinology_diverse,1.0029357460403674
126,memory b_memory_b cells_b_plasma cells,"[3, 29, 35, 57, 64, 69, 72]",117,memory b_memory_cell depletion_maintenance_bacterial,102,memory_memory b_primary_plasma cells_plasma,1.001261637468833
125,b_b cells_recombination_switch_cells,"[40, 41, 42, 59, 66]",110,b_b cells_cells_spleen nodes_zone,42,isotype switching_switching_recombination_switch_isotype,0.9924540664503704
124,measles_bcg_measles vaccine_effects_infants,"[22, 38, 39, 71, 73]",101,bcg_respond_immunological effects_bcg respond_strain,105,measles_measles vaccine_rubella_child-_measles mumps,0.9922015472434853
123,references_following page_wer8921.pdf_references carbohydr_page references,"[7, 19]",7,immunization immunologists_immunologists begun_evidence meeting_available http://www_disease evidence,19,references_page_page references_carbohydr_continued following,0.9917731270018478
122,smallpox_cell subsets_effects vaccination_polarization overview_subsets immunol,"[46, 61, 67]",113,smallpox_effects vaccination_smallpox humans_gershon aa_carcelain,67,polarization overview_plasticity human_development cytokine_overview_essentially exert,0.9896398036223227
121,nodes blood_marrow_bone_bone marrow_plasma cell,"[11, 52, 63]",92,plasma cell_plasma_mathematical_bone_marrow,52,nodes blood_spleen lymph_pulp_spleen_blood,0.9887732292215167
120,2014;28(4):615_infect 2014;28(4):615_2014;28(4):615 s120_s120_infect,"[36, 44]",44,infect 2014;28(4):615_s120_2014;28(4):615_2014;28(4):615 s120_infect,36,borrow_meningococcal_serogroup_meningococcal serogroup_vaccine infants,0.9887067752292868
119,adjuvants_danger_innate_receptors_innate immunity,"[6, 18, 53, 54]",104,receptors_danger_innate_immature_monocytes,18,adjuvants_vaccine adjuvants_generation adjuvants_trigger_innate under-,0.9873199444063361
118,molecules_mhc_cells activation_cells_activation differentiate,"[20, 47, 50, 56]",56,expressed_expressed surface_requires couple_reaction requires_development gc,103,mhc_activation differentiate_molecules_differentiate cells_factor,0.9853404437955474
117,memory b_memory_cell depletion_maintenance_bacterial,"[35, 64, 72]",35,science_utility_memory polyclonal_persisting immunizing_persistence independent,96,memory b_cell depletion_bacterial_depletion_polysac- charides,0.9843054773995891
116,neonatal_infant_early life_life_early,"[10, 14, 37, 51, 58]",37,challenges_infection vaccines_adkins gans_gans challenges_challenges infant,108,neonatal_life_early life_infant_early,0.9838199118644871
115,live_cell responses_current_predominant_dependent,"[21, 24, 33, 49]",111,predominant_responses t_tuberculosis_cell responses_current,99,live_mucosal_viral_route_vaccines,0.9828714934773896
114,maternal_toxoid_maternal antibodies_tetanus toxoid_tetanus,"[12, 26, 68]",84,maternal_maternal antibodies_inhibitory_inhibitory influence_influence maternal,68,toxoid_tetanus toxoid_adolescent_infancy induced_assay immunobiology,0.9825287721549423
113,smallpox_effects vaccination_smallpox humans_gershon aa_carcelain,"[46, 61]",61,smallpox_varicella vaccine_ifn-_carcelain_time varicella,46,innate trained_stimulate_yf-17d activates_multiple dendritic_vaccine yf-17d,0.9739874988784591
112,antibody_given antigen_extremes_changes_residual,"[4, 30]",4,given antigen_residual_avidity_avidity antibody_strength interaction,30,extremes_changes_age_aged_changes antibody,0.9725802372172617
111,predominant_responses t_tuberculosis_cell responses_current,"[21, 33]",33,tuberculosis_rophage_play critical_morbidity_conferred current,21,che-_cell position_protective t_balanced responsiveness_responsiveness che-,0.9709348326101512
110,b_b cells_cells_spleen nodes_zone,"[40, 41, 59, 66]",79,zone_marginal zone_low affinity_marginal_extrafollicular,86,cells memory_b cells_b_originate_activated spleen,0.9659229161385421
109,regulatory t_regulatory_tregs_effector_functional,"[15, 32, 60]",94,regulatory t_regulatory_functional_2010;16:478_regulating cell,15,tregs_bearing dcs_ratio antigen_specific effector_immunity cancer,0.9654105008471426
108,neonatal_life_early life_infant_early,"[10, 14, 51, 58]",90,neonatal_vaccine interference_review hypotheses_blame_interference neonatal,91,postnatal_early life_life_early_splenic,0.9612875211309797
107,dendritic_dendritic cell_lymphocytes old_mediated signals_limitations neonatal,"[43, 75]",75,mice immunol_precursor level_old mice_unresponsiveness_precursor,43,dendritic_dendritic cell_dendritic cells_plasmacytoid_neonatal monocytes,0.9602245584907666
106,systems_vaccinology_probing_systems vaccinology_diverse,"[5, 28]",28,genetic_impacts_new_correlates_variety,5,systems_vaccinology_immune systems_probing humanity_systems vaccines,0.9597034292253176
105,measles_measles vaccine_rubella_child-_measles mumps,"[22, 38, 71]",95,measles_measles vaccine_infants_month old_immunized,38,rubella_child-_measles mumps_mumps rubella_child- hood,0.9584571690097267
104,receptors_danger_innate_immature_monocytes,"[6, 53, 54]",85,immature_monocytes_dcs_danger signals_draining lymph,6,conserved_adaptive immunity_receptors_recognition_toll,0.955173337699945
103,mhc_activation differentiate_molecules_differentiate cells_factor,"[20, 47, 50]",78,mhc_molecules_peptide_class_displayed,47,activation differentiate_differentiate cells_antimicrobial functions_providing support_essentially providing,0.9541916938206999
102,memory_memory b_primary_plasma cells_plasma,"[3, 29, 57, 69]",83,weeks_doses_priming_primary_booster,82,generated_memory b_b cells_memory_memory responses,0.952697802785483
101,bcg_respond_immunological effects_bcg respond_strain,"[39, 73]",39,immunological effects_bcg_sepsis_prospective cohort_hos-,73,respond_bcg_bcg respond_stimulated_evolution,0.9502204470367118
100,elderly_older_older adults_herpes_herpes zoster,"[25, 34, 45]",45,herpes_herpes zoster_adults med_older adults_older,93,elderly_influenza_aging_tbe_elderly people,0.9488483860171147
99,live_mucosal_viral_route_vaccines,"[24, 49]",49,novel delivery_live_delivery systems_delivery_cytosol,24,mucosal_route_mucosal surfaces_surfaces_site,0.9449830363673962
98,influenza_adjuvant_pandemic_pandemic influenza_bel,"[17, 62]",62,pandemic influenza_pandemic_adjuvant_influenza_synthetic biological,17,trivalent_healthy children_vant_adju- vant_intranasal,0.9425856617646531
97,nonspecific effects_effects vaccines_nonspecific_effectors vaccine_theory supported,"[16, 65]",65,"fear_vaccines occasionally_supported evidence.208,209_theory supported_overload",16,specificity vaccine_nonspecific effects_non_sufficiently_nonspecific,0.9422073602170598
96,memory b_cell depletion_bacterial_depletion_polysac- charides,"[64, 72]",72,immunotherapy mice_charides caused_depletion immunotherapy_charides_serological,64,previously primed_appear_ps_previously_antibodies appear,0.941093063106724
95,measles_measles vaccine_infants_month old_immunized,"[22, 71]",71,epidemiological studies_idea_bcg measles_epidemiological_beneficial,22,measles_measles vaccine_response measles_infants_month old,0.9360754032233747
94,regulatory t_regulatory_functional_2010;16:478_regulating cell,"[32, 60]",60,ahlers_regulating_vaccines science_2010;16:478 cell_clones primed,32,regulatory t_regulatory_phenotypical_foxp3 regulatory_cells humoral,0.9333266760918737
93,elderly_influenza_aging_tbe_elderly people,"[25, 34]",34,elderly_tbe_aging_affects_schwanninger,25,influenza_elderly_responses influenza_response influenza_immunization healthy,0.9329603017929056
92,plasma cell_plasma_mathematical_bone_marrow,"[11, 63]",63,mathematical_predicting_mathematical models_models_plasma cell,11,marrow_bone_bone marrow_niche_plasma,0.9316283483284145
91,postnatal_early life_life_early_splenic,"[10, 14]",10,infants_postnatal_antibody_early life_infant,14,splenic_gens_immaturity_anti- gens_development,0.929832499144695
90,neonatal_vaccine interference_review hypotheses_blame_interference neonatal,"[51, 58]",58,suboptimal responses_responses review_definition_blame_neonatal immuniza-,51,neonatal_ifn_γ_predominance_pertussis vaccination,0.9268437038129197
89,as04 adjuvanted_as04_randomized_human papillomavirus_papillomavirus,"[1, 13]",13,as04_as04 adjuvanted_papillomavirus_human papillomavirus_adjuvanted vaccine,1,term efficacy_boostability_zuckerman_long term_term,0.9231506851379777
88,memory t_memory_t cells_resident_resident memory,"[9, 27, 31]",27,tem_memory t_tcm_persist lifelong_cells persist,81,memory t_resident memory_resident_memory_central,0.9220347042342546
87,germinal_center reaction_immunosenescence germinal_reaction immunol_centers immunosenescence,"[70, 74]",74,chemokines_express_nucleate germinal_activated antigen_cells nucleate,70,immunosenescence germinal_centers immunosenescence_immunosenescence_reaction immunol_germinal,0.9207806395206032
86,cells memory_b cells_b_originate_activated spleen,"[59, 66]",59,specific activated_attracted_b_b cells_antigen,66,originate_activated spleen_cells originate_bind antigen_spleen nodes,0.9127081864941158
85,immature_monocytes_dcs_danger signals_draining lymph,"[53, 54]",53,immature_monocytes_contact_dcs_migrate local,54,sufficient danger_signals vaccine_patrol_patrol body_danger signals,0.910264220089719
84,maternal_maternal antibodies_inhibitory_inhibitory influence_influence maternal,"[12, 26]",12,maternal_pertussis_acellular_inhibitory influence_pertussis vaccine,26,maternal antibodies_maternal_inhibition_antibodies maternal_inhibitory,0.9066868838279596
83,weeks_doses_priming_primary_booster,"[3, 29]",29,weeks_survival niches_results rapid_plasma cells_antibody titers,3,priming_booster doses_doses_booster_memory,0.9022718414626818
82,generated_memory b_b cells_memory_memory responses,"[57, 69]",69,memory b_l_- hbsag_hbsag_postbooster,57,generated_memory responses_reaction parallel_cells transiently_transiently,0.8942765191984468
81,memory t_resident memory_resident_memory_central,"[9, 31]",31,specific microbial_memory t_organs_cytotoxic_lungs,9,memory t_resident_resident memory_homeostasis_memory,0.8890215884695944
80,pneumococcal_conjugate_polysaccharide_influenzae type_influenzae,"[0, 2]",0,influenzae type_influenzae_conjugate_type_carrier,2,pneumococcal_pneumococcal polysaccharide_pneumococcal conjugate_polysaccharide vaccine_polysaccharide,0.888095275642953
79,zone_marginal zone_low affinity_marginal_extrafollicular,"[40, 41]",40,inducing immune_nodes hallmarks_production antibodies_hallmarks_eliciting,41,zone_specific surface_marginal zone_marginal_repetitive,0.880217383616345
78,mhc_molecules_peptide_class_displayed,"[20, 50]",20,mhc_molecules_peptide_surface_class,50,differentiation_cd8_t helper_t_support cd8,0.8650941068794065
77,pertussis_acellular_acellular pertussis_pertussis vaccine_pertussis vaccines,"[23, 55]",23,pertussis_acellular_acellular pertussis_component acellular_pertussis vaccines,55,pertussis vaccine_acellular pertussis_pertussis_acellular_vaccination neonatal,0.8544430183791264
76,helper_helper lymphocytes_t helper_lymphocytes_lymphocytes t,"[8, 48]",48,helper lymphocytes_lymphocytes t_t helper_lymphocytes_helper,8,helper_helper cells_follicular helper_follicular_t follicular,0.8214532792861847
