Document,Topic,Auto_Label,Descriptive_Label,Probability
"Processes through which antigen-specific B cells undergo somatic hypermutation and affinity-based selection, resulting in B cells that produce antibodies with increased affinity over germline antibodies.",40,Cells,Cells – Antibodies,1.0
ANTIBODIES,4,Vaccine,Vaccine – Antibody,0.6887580188042984
"Proteins of the immunoglobulin family, present on the surface of B lymphocytes, secreted in response to stimulation, that neutralize antigens by binding specifically to their surface.",-1,Noise / Outlier,Noise / Outlier,0.0
ANTIGEN-PRESENTING CELLS,20,Antigens,Antigens – Vaccine,0.2953851943891305
"Cells that capture antigens by endocytosis or phagocytosis, process them into small peptides, display them at their surface through major histocompatibility complex (MHC) molecules, and provide costimulation signals that act synergistically to activate antigen-specific T cells. Antigen-presenting cells include B cells, macrophages, and dendritic cells, although only dendritic cells are capable of activating naïve T cells.",20,Antigens,Antigens – Vaccine,0.42636240865650704
B LYMPHOCYTES,-1,Noise / Outlier,Noise / Outlier,0.0
"Cells that originate in the bone marrow, mature in secondary lymphoid tissues, become activated in the spleen/nodes when their surface immunoglobulins bind to an antigen, and differentiate into antibody secreting cells (plasma cells) or memory B cells.",66,Lymphoid,Lymphoid,1.0
CARRIER PROTEIN,0,Vaccine,Vaccine – Polysaccharides,1.0
"A protein that is used as a template to which polysaccharide moieties are chemically conjugated to generate glycoconjugate vaccines. It is believed that carrier proteins provide antigenic epitopes for recognition by CD4+ T-helper cells, in particular follicular T-helper cells.",0,Vaccine,Vaccine – Polysaccharides,1.0
CD4+ T-HELPER 1 LYMPHOCYTES,48,Lymphocytes,Lymphocytes – Helper,1.0
"CD4+ T cells that on activation differentiate into cells that mainly secrete interleukin (IL)-2, interferon (IFN)-γ, and tumor necrosis factor (TNF)-β, exerting direct antimicrobial functions (viruses), and essentially providing support to cytotoxic T cells and macrophages.",47,Cytokines,Cytokines – Interleukin,1.0
CD4+ T-HELPER 2 LYMPHOCYTES,48,Lymphocytes,Lymphocytes – Helper,1.0
"CD4+ T cells that on activation differentiate into cells that mainly secrete IL-4, IL-5, IL-6, IL-10, and IL-13, exerting direct antimicrobial functions (parasites) and essentially providing support to B lymphocytes.",47,Cytokines,Cytokines – Interleukin,1.0
CD4+ T-HELPER 17 LYMPHOCYTES,48,Lymphocytes,Lymphocytes – Helper,0.87657482867735
"CD4+ T cells that mainly secrete IL-17, IL-21, and IL-22 are implicated in host defense against extracellular bacteria colonizing exposed surfaces (airways, skin, gut).",-1,Noise / Outlier,Noise / Outlier,0.0
CD8+ T CELLS,48,Lymphocytes,Lymphocytes – Helper,1.0
"Lymphocytes that specialize in the killing of infected cells, through direct contact or cytokine (IFN-γ, TNF-α) production.",47,Cytokines,Cytokines – Interleukin,1.0
CENTRAL MEMORY T CELLS,9,Cells,Cells – Memoryt,1.0
"Memory T cells traffick through the lymph nodes, ready to proliferate and generate a high number of effector cells in response to specific microbial peptides.",31,Peptides,Peptides,1.0
CHEMOKINES,-1,Noise / Outlier,Noise / Outlier,0.0
"Small secreted proteins that function as chemoattractants, recruiting cells that express the corresponding chemokine receptors at their surface and thus migrating toward higher concentrations of chemokines.",74,Cells,Cells – Chemokines,1.0
COSTIMULATORY MOLECULES,56,Extrafollicular,Extrafollicular,1.0
"Molecules that become expressed at the surface antigen- presenting cells on activation and deliver stimulatory signals to other cells, namely T and B cells.",56,Extrafollicular,Extrafollicular,0.7417882649395321
DENDRITIC CELLS,43,Lymphatic,Lymphatic,1.0
"Cells that constantly sample their surroundings for pathogens such as viruses and bacteria, detect dangers, and initiate immune responses. Immature patrolling dendritic cells (DCs) have high endocytic activity and a low T-cell activation potential. Contact with a pathogen induces maturation and the expression of certain cell-surface molecules, greatly enhancing their ability to activate T cells.",53,Neutrophils,Neutrophils,0.8250103410843903
EFFECTOR MEMORY T CELLS,9,Cells,Cells – Memoryt,1.0
Memory T cells patrol through the body to detect specific microbial peptides and are capable of an immediate cytotoxic function in case of recognition.,31,Peptides,Peptides,0.9293221631228906
EXTRAFOLLICULAR REACTION,56,Extrafollicular,Extrafollicular,1.0
"B-cell differentiation pathways that occur outside of germinal centers in response to protein or polysaccharide antigens. Extrafollicular reaction is rapid, generates B cells that are short-lived (days), and produces low-affinity antibodies without inducing immune memory.",40,Cells,Cells – Antibodies,0.4927828922145592
FOLLICULAR DENDRITIC CELLS,-1,Noise / Outlier,Noise / Outlier,0.0
Stromal cells in the spleen and nodes that on activation express chemokines (notably CXCL13) to attract activated antigen-specific B and T cells and thus nucleate the germinal center reaction.,74,Cells,Cells – Chemokines,1.0
Follicular DCs provide antiapoptotic signals to germinal center (GC) B cells and support their differentiation into plasma cells or memory B cells.,59,Follicular,Follicular,1.0
FOLLICULAR T-HELPER LYMPHOCYTES,8,Immunol,Immunol – Immune,0.7798078386789276
"CD4+ T cells that on activation migrate toward follicular DCs and provide critical help to germinal center B cells, influencing isotype switching, affinity maturation, and differentiation.",59,Follicular,Follicular,1.0
GERMINAL CENTERS,70,Germinal,Germinal,1.0
"Dynamic structures that develop in the spleen/nodes in response to an antigenic stimulation and dissolve after a few weeks. GCs contain a monoclonal population of antigen-specific B cells that proliferate and differentiate through the support provided by follicular DCs and T-helper cells. Immunoglobulin class-switch recombination, affinity maturation, B-cell selection, and differentiation into plasma cells or memory B cells essentially occur in GCs.",66,Lymphoid,Lymphoid,0.9504984704489866
Continued on following page,19,Pdf,Pdf,1.0
BOX 2.1 Main Immunological Definitions (Continued),5,Malaria,Malaria,0.15008227358186108
ISOTYPE SWITCHING,42,Immunol,Immunol – Recombination,1.0
"Switch of immunoglobulin (Ig) expression and production from IgM to IgG, IgA, or IgE that occurs during B-cell differentiation through DNA recombination.",42,Immunol,Immunol – Recombination,0.8358817450198988
MARGINAL ZONE,41,Immunization,Immunization – Cells,1.0
The area between the red pulp and the white pulp of the spleen. Its major role is to trap particulate antigens from the circulation and present them to lymphocytes.,52,Spleen,Spleen,1.0
PATTERN RECOGNITION RECEPTORS,6,Pathogen,Pathogen,1.0
Germline-encoded receptors sensing the presence of infection via the recognition of conserved microbial pathogen- associated molecular patterns and triggering innate immune responses.,6,Pathogen,Pathogen,1.0
REGULATORY T CELLS,32,Immunol,Immunol – Immunity,0.3726058507734763
"T cells that on activation differentiate into cells that express specific cytokines (IL-10, transforming growth factor [TGF]-β/ surface markers) and act to suppress activation of the immune system through various mechanisms, maintaining immune homeostasis and tolerance to self-antigens.",47,Cytokines,Cytokines – Interleukin,0.9913589554030696
RESIDENT MEMORY T CELLS,9,Cells,Cells – Memoryt,1.0
"Effector memory T cells residing in specific tissues (lungs, gut, skin) and conferring an immediate-early line of defense against viral and bacterial pathogens.",31,Peptides,Peptides,1.0
SOMATIC HYPERMUTATION,-1,Noise / Outlier,Noise / Outlier,0.0
"A process that introduces random mutation in the variable region of the B-cell receptor (i.e., immunoglobulin) locus at an extremely",42,Immunol,Immunol – Recombination,0.8119020038490904
high rate during B-cell proliferation. This mechanism occurs through the influence of the activation-induced cytidine deaminase enzyme and generates antibody diversification.,40,Cells,Cells – Antibodies,1.0
T LYMPHOCYTES,8,Immunol,Immunol – Immune,0.44896629177654596
"Cells that originate in the thymus, mature in the periphery, become activated in the spleen/nodes if their T-cell receptors bind to an antigen presented by an MHC molecule and they receive additional costimulation signals driving them to acquire killing (mainly CD8+ T cells) or supporting (mainly CD4+ T cells) functions.",66,Lymphoid,Lymphoid,1.0
T-INDEPENDENT B-CELL RESPONSES,21,Cell,Cell,0.9164614914465858
"Differentiation pathway of B cells, mainly elicited by polysaccharides, that takes place in the marginal zone and extrafollicular areas of the spleen/nodes. Its hallmarks are to be rapid (days), while eliciting the transient (months) production of antibodies of low affinity without inducing immune memory.",40,Cells,Cells – Antibodies,0.9771972801664288
T-DEPENDENT B-CELL RESPONSES,21,Cell,Cell,1.0
"Differentiation pathway of B cells elicited by protein antigens that recruit T and B cells into GCs of the spleen/nodes. Its hallmarks are to be slow (weeks), while eliciting long-lasting (years) production of antibodies of high affinity and immune memory.",40,Cells,Cells – Antibodies,0.9165717210091331
TOLL-LIKE RECEPTORS,6,Pathogen,Pathogen,1.0
"A family of 10 receptors (TLR1 to TLR10), present at the surface of many immune cells, that recognize pathogens through conserved microbial patterns and activate innate immunity when detecting danger.",6,Pathogen,Pathogen,1.0
"antigen-specific CD4+ Tfh cells in what is referred to as a T-dependent antibody response.13,14 A hallmark of T-dependent responses, which are also elicited by toxoid, protein, inacti- vated, or live attenuated viral vaccines (see Table 2.2), is to induce higher-affinity antibodies and immune memory. In addition, live attenuated vaccines usually generate CD8+ cyto- toxic T cells. The use of live vaccines/vectors or of specific novel delivery systems seems necessary for the induction of strong CD8+ T-cell responses. Most current vaccines mediate their protective efficacy through the induction of vaccine antibod- ies, whereas vaccine-induced CD4+ T cells contribute to mac-",49,Vaccines,Vaccines – Toxoid,0.5166472390131549
"rophage activation and control of Mycobacterium tuberculosis15 and prevent varicella-zoster reactivation. In addition, CD8+ T cells are also elicited.16",33,Immunisation,Immunisation,0.3896641887943801
"The induction of antigen-specific immune effectors (and/ or of immune memory cells) by an immunization process does not imply that these antibodies, cells, or cytokines rep- resent surrogates—or even correlates—of vaccine efficacy. This requires the formal demonstration that vaccine-mediated pro- tection is dependent—in a vaccinated person—on the pres- ence of a given marker such as an antibody titer or a number of antigen-specific cells above a given threshold.17,18",27,Vaccine,Vaccine – Immunization,0.16079142364804666
"Antigen-specific antibodies have been formally demon- strated as conferring vaccine-induced protection against many diseases19 (see Table 2.2). Passive protection may result from the physiological transfer of maternal antibodies (e.g., tetanus) or the passive administration of immunoglobulins or vaccine- induced hyperimmune serum (e.g., measles, hepatitis, vari- cella). Such antibodies may neutralize toxins in the periphery, at their site of production in an infected wound (tetanus), or in the throat (diphtheria). They may reduce binding or adhe- sion to susceptible cells or receptors and limit viral replication (e.g., polio) or reduce bacterial colonization (glycoconjugate vaccines against encapsulated bacteria) if present at suffi- ciently high titers on mucosal surfaces.20 The neutralization of pathogens at mucosal surfaces is mainly achieved by the transudation of vaccine-induced serum immunoglobulin (Ig) G antibodies. Neutralization requires serum IgG antibody",24,Antibody,Antibody – Antibodies,1.0
"concentrations to be of sufficient affinity and abundance to result in “protective” antibody titers in saliva or mucosal secre- tions. As a rule, such responses are not elicited by PS bacterial vaccines but achieved by glycoconjugate vaccines, which may prevent nasopharyngeal colonization or nonbacteremic pneu- monia21 in addition to invasive diseases.",0,Vaccine,Vaccine – Polysaccharides,0.6692973385342048
"Under most circumstances, inactivated vaccines do not elicit sufficiently high and sustained antibody titers on mucosal surfaces to prevent local infection. It is only after having infected mucosal surfaces that pathogens encounter vaccine- induced IgG serum antibodies that neutralize viruses, opso- nize bacteria, activate the complement cascade (see Table 2.1), and limit their multiplication and spread, preventing tissue damage and, thus, clinical disease. That vaccines fail to induce sterilizing immunity is not an obstacle to successful disease control, although it represents a significant challenge for",24,Antibody,Antibody – Antibodies,0.9546550390662026
the development of specific vaccines against chronic viral infection.,24,Antibody,Antibody – Antibodies,0.9863995696189378
"Current vaccines mostly mediate protection through the induction of highly specific IgG serum antibodies (see Table 2.2). Live oral or nasal vaccines, such as rotavirus, oral polio, nasal influenza, or cholera vaccines, induce serum IgA and secretory IgA, which also help limit viral shedding on mucosal surfaces.",24,Antibody,Antibody – Antibodies,1.0
"Under certain circumstances, however, passive antibody- mediated immunity is inefficient (tuberculosis). There is con- clusive evidence that T cells are the main effectors of BCG, even though specific T-cell frequency and cytokine expression profiles do not correlate with protection in BCG-immunized infants,15,22 or in zoster immunized adults.23,24 However, there is indirect evidence that vaccine-induced T cells contribute to the protection conferred by other vaccines. CD4+ T cells seem to support the persistence of protection against clinical pertus- sis in children primed in infancy, after vaccine-induced anti- bodies have waned,25–28 and may contribute to the longer vaccine efficacy of whole-cell pertussis vaccines.29–31 Another example is that of measles immunization in 6-month-old infants in whom antibody responses largely are not initiated because of immune immaturity and/or the residual presence of inhibitory maternal antibodies, but significant interferon (IFN)-γ–producing CD4+ T cells are generated.32,33 The infants remain susceptible to measles infection but are protected against severe disease and death, presumably because of the viral clearance capacity of their vaccine-induced T-cell effec- tors. Thus, prevention of infection may be achieved only by vaccine-induced antibodies, whereas disease attenuation and protection against complications may be supported by T cells, even in the absence of specific antibodies. The understanding of vaccine immunology requires appraising how B- and T-cell responses are elicited, supported, maintained, and/or reacti- vated by vaccine antigens.",71,Vaccines,Vaccines – Cells,1.0
FROM INNATE TO ADAPTIVE IMMUNITY ACTIVATION: THE FIRST STEPS,6,Pathogen,Pathogen,0.8187908451376816
AFTER IMMUNIZATION,7,Biol,Biol,0.5826963248910074
"Novel adjuvants essentially enhance vaccine responses by modulating innate immunity, which shapes adaptive responses.34–38 Indeed, the induction of antigen-specific B- and T-cell responses requires their activation in the draining lymph nodes by specific antigen-presenting cells (APCs), essentially dendritic cells (DCs) that must be recruited into the reaction. Immature DCs patrol throughout the body. When exposed to pathogens in the tissues or at the site of injection, they undergo brisk maturation, modulate specific surface receptors, and migrate toward secondary lymph nodes, where the induction of T- and B-cell responses occurs. The central role for mature DCs in the induction of vaccine responses reflects their unique capacity to provide antigen-specific, costimulation signals to T cells; these “danger signals” are required to activate naïve T cells.39 The very first requirement to elicit vaccine responses is to provide sufficient “danger signals” through vaccine antigens and/or adjuvants (Fig. 2.1) to trigger an inflammatory reaction that is mediated by cells of the innate immune system.34–37",54,Vaccines,Vaccines – Dendritic,1.0
"DCs, monocytes, and neutrophils express sets of receptors",53,Neutrophils,Neutrophils,1.0
"directed against evolutionarily conserved pathogen patterns that are not contained in self-antigens and are readily identi- fied as “danger.”40 Through these pattern-recognition recep- tors, among which Toll-like receptors fulfill an essential role (Table 2.3),40 these host cells sense the potential danger when they encounter a pathogen and become activated (Fig. 2.2). They modulate the expression of their surface molecules and",6,Pathogen,Pathogen,1.0
"produce proinflammatory cytokines and chemokines,34–37 which result in the extravasation and attraction of monocytes, granulocytes, and natural killer cells and the generation of an inflammatory microenvironment (see Fig. 2.1) in which monocytes differentiate into macrophages and immature DCs become activated.38 This activation modifies the expression of homing receptors at their surface and triggers DC migration toward the draining lymph nodes (see Fig. 2.2). In the absence of danger signals, DCs remain immature: On contact with naïve T cells, T cells do not differentiate into immune effectors but into regulatory CD4+ T cells that maintain immune tolerance.10",53,Neutrophils,Neutrophils,0.6812608833253752
"Live viral vaccines most efficiently trigger the activation of the innate immune system through multiple pathogen- associated signals (such as viral RNA), allowing their recognition by pattern-recognition receptors (see Table 2.3).41 Following injection, viral particles rapidly disseminate throughout the vascular network and reach their target tissues. This pattern is very similar to that occurring after a natural infection, including the initial mucosal replication stage for vaccines administered through the nasal and oral routes. DCs are activated at multiple sites, migrate toward the correspond- ing draining lymph nodes, and launch multiple foci of T- and B-cell activation. This sequence provides a second explanation of the generally higher immunogenicity of live versus “nonlive” vaccines (Table 2.4).42 Another consequence of this early dif- fusion pattern is that the site and route of injection of live viral vaccines are of minor importance; for example, the immuno- genicity and reactogenicity of measles vaccine is similar fol- lowing intramuscular or subcutaneous injection,43 and measles vaccine may be administered by aerosol. Live bacterial vac- cines, such as BCG, multiply at the site of injection, where they generate a prolonged inflammatory reaction, but also at a distance, with the preponderance for local draining lymph nodes.",24,Antibody,Antibody – Antibodies,0.9863995696189378
"Nonlive vaccines, whether containing only proteins, PS,",16,Vaccines,Vaccines – Immunology,1.0
"glycoconjugates, or inactivated microorganisms (see Table 2.2), may still contain pathogen-recognition patterns. In the absence of microbial replication, however, vaccine-induced activation remains more limited, in both time and space. Nonlive vaccines essentially activate innate responses at their site of injection (see Fig. 2.1). Their site and route of admin- istration are, thus, more important. The high number of DCs in the dermis allows a marked reduction (e.g., 10-fold) of the antigen dose with intradermal immunization. This advantage of the dermal DC concentration is applied to the prevention of rabies in many countries and could prove useful against additional targets as novel microneedle and needle-free devices become available for intradermal administration.44 Patrolling DCs are also numerous in well-vascularized muscles, which is the preferred route of injection for nonlive vaccines. They are fewer in adipose tissues, such that subcutaneous injections may be less effective than intramuscular injections under conditions of limited immunogenicity, as demonstrated for adult immunization against hepatitis B.45 Despite many efforts, immunization through the mucosal route remains limited to a few live vaccines. The extreme difficulty in produc- ing nonlive mucosal vaccines reflects the need to overcome a large number of physical, immunological, and chemical bar- riers, which requires the use of live vaccines or strong adju- vants. This fact is not trivial, as unfortunately illustrated by the association of a novel adjuvanted inactivated intranasal influ- enza vaccine with Bell palsy.46",24,Antibody,Antibody – Antibodies,0.8475595815401509
"Following their activation, DCs migrate toward the local",53,Neutrophils,Neutrophils,1.0
"draining lymph nodes, for example, the axillary and inguinal area following deltoid and quadriceps injection, respectively. That primary immune responses to nonlive vaccines are essentially focal and likely contribute to the fact that the",54,Vaccines,Vaccines – Dendritic,1.0
1,19,Pdf,Pdf,0.36678754713502
"Figure 2.1. Initiation of a vaccine response. Following injection (1), the pathogen-associated patterns contained in vaccine antigens attract dendritic cells, monocytes, and neutrophils that patrol throughout the body (2). Elicitation of sufficient “danger signals” by the vaccine antigens (Ag)/adjuvants (Adj) activates monocytes and dendritic cells (3); the activation changes their surface receptors and induces their migration along lymphatic vessels (4), to the draining lymph nodes (5) where the activation of T and B lymphocytes will take place.",54,Vaccines,Vaccines – Dendritic,1.0
simultaneous administration of several distinct vaccines may take place without immune interference if vaccines are admin- istered at distant sites in different limbs draining into distinct lymph node areas. Most nonlive vaccines require their formu- lation with specific adjuvants to induce danger signals and,-1,Noise / Outlier,Noise / Outlier,0.0
"trigger a sufficient activation of the innate system. The under- standing of the mode of action of current and novel adjuvants markedly increased during the last few years, with the long- used aluminum salts revealing some of their secrets.47 Although the adjuvants currently in use do not trigger the degree of",18,Adjuvants,Adjuvants,0.4811265270794356
Spleen/lymph nodes	Blood	Bone marrow,52,Spleen,Spleen,0.7010250567596451
"Figure 2.2. Extrafollicular and germinal center responses to protein antigens. In response to a protein antigen reaching lymph nodes or spleen, B cells capable of binding to this antigen with their surface immunoglobulins (1) undergo brisk activation. In an extrafollicular reaction (2), B cells rapidly differentiate in plasma cells (3) that produce low-affinity antibodies (of the immunoglobulin [Ig] M ± IgG/IgA isotypes) that appear at low levels in the serum within a few days after immunization (4). Antigen-specific T-helper (Th) cells (5) that have been activated by antigen- bearing dendritic cells (DCs) trigger some antigen-specific B cells to migrate toward follicular dendritic cells (FDCs) (6), initiating the germinal center (GC) reaction. In GCs, B cells receive additional signals from follicular T cells (Tfh) and undergo massive clonal proliferation; switch from IgM toward IgG, IgA, or IgE; undergo affinity maturation (7); and differentiate into plasma cells secreting large amounts of antigen-specific anti- bodies (8). At the end of the GC reaction, a few plasma cells exit nodes/spleen and migrate to survival niches mostly located in the bone marrow, where they survive through signals provided by supporting stromal cells.",-1,Noise / Outlier,Noise / Outlier,0.0
"innate immune activation that is elicited by live vaccines, progress is being made: a single dose of the AS03-adjuvanted influenza H1N1/09 vaccine in healthy children elicited anti- body responses similar to those observed in convalescent chil- dren48 and formulating the varicella-zoster-virus IgE protein into the novel AS01b adjuvant system conferred unprece- dented vaccine efficacy in the elderly.24",17,Influenza,Influenza,0.3387548887822868
VACCINE ANTIBODY RESPONSES,4,Vaccine,Vaccine – Antibody,0.8463137811391042
How Are Primary Antibody Responses Elicited?,4,Vaccine,Vaccine – Antibody,0.692660036234824
"B cells are essentially activated in the lymph nodes draining the injection site. Vaccine antigens reaching the subcapsular sinus by free-fluid diffusion are taken up by specific subcap- sular sinus macrophages and translocated into the B-cell zone. The B cells equipped with surface B-cell receptors49 capable of binding to the vaccine antigens are activated and migrate to the interface between the B-cell (follicle) and the T-cell zones. There, B cells engage T cells and initiate their proliferation. The cumulative amount of costimulation signals received by B cells determines their fate.50 Protein antigens (which are taken up and displayed as small peptides on the surface of APCs) activate Tfh cells. This induces a highly efficient B-cell differentiation pathway, through specific structures (germinal centers [GCs]) in which antigen-specific B cells proliferate and differentiate into antibody-secreting plasma cells or memory B cells.51 Polysaccharide antigens that fail to recruit Tfh cells into the response do not trigger GCs, such that they elicit only short-lived plasma cells resulting in weaker and less durable antibody responses with no immune memory.",-1,Noise / Outlier,Noise / Outlier,0.0
T-Dependent Responses to Protein Antigens,-1,Noise / Outlier,Noise / Outlier,0.0
"The Extrafollicular Reaction. Naïve B cells generated in the bone marrow (BM) reside in lymph nodes until they encoun- ter a protein antigen to which their specific surface IgM recep- tor binds. Antigen binding initiates B-cell activation and triggers the upregulation of CCR7, a chemokine receptor that drives antigen-specific B cells toward the outer T-cell zone of lymph nodes.52 At this location, vaccine antigen-specific B cells are exposed to recently (<24 hours) activated DCs and T cells that have upregulated specific surface molecules and, thus, provide B-cell activating signals. This T-cell help rapidly drives B-cell differentiation into Ig-secreting plasma cells that produce low-affinity germline antibodies, in what is called the extrafollicular reaction (see Figs. 2.2 and 2.3).53",41,Immunization,Immunization – Cells,0.4483236997836813
"Ig class-switch recombination from IgM toward IgG, IgA, or IgE occurs during this differentiation of B cells, through the upregulation of the activation-induced deaminase enzyme. Both CD4+ Th1 and Th2 cells exert essential helper functions during the extrafollicular differentiation pathway, and the engagement of their CD40L molecules with CD40 on B cells may skew class-switch recombination into particular Ig classes and subclasses. In rodents, IFN-γ–producing Th1 T cells promote a switch toward IgG2a, whereas Th2 cells essentially support the generation of IgG1 and IgE (via IL-4) and IgG2b and IgG3 (via transforming growth factor [TGF]-β).54 The situ- ation is less clear-cut in humans, where IgG1 antibodies fre- quently predominate regardless of the polarization of T-cell help. The extrafollicular reaction is rapid, and IgM and low- level IgG antibodies appear in the blood a few days after primary immunization (see Figs. 2.2 and 2.3). These antibod- ies are of germline affinity, as there is no hypermutation or selection process during the extrafollicular reaction. This extra- follicular reaction is short-lived, as most cells die by apoptosis within a few days. Consequently, its role in vaccine efficacy is limited to a few months.",-1,Noise / Outlier,Noise / Outlier,0.0
