Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
76,1996;91(433):14_ageing_ageing res_res_res 1996;91(433):14,"[15, 26, 32, 35]",74,1996;91(433):14_ageing res_res 1996;91(433):14_res_ageing,67,center_research_evaluation research_guidance_medicine,1.0073855876378341
75,correlates protection_systems_influenza_vaccination_rotavirus,"[3, 4, 5, 8, 10, 21]",65,systems_influenza_live attenuated_attenuated_influenza vaccines,69,rotavirus_hiv-1_correlates protection_induced vaccination_induced,1.0064145286453787
74,1996;91(433):14_ageing res_res 1996;91(433):14_res_ageing,"[26, 35]",35,res 1996;91(433):14_ageing res_1996;91(433):14_res_ageing,26,statistical learning_learning_introduction statistical_references_learning applications,1.0
73,pertussis_zoster_neutralization_antibodies_levels,"[0, 6, 11, 23, 40]",63,pertussis_levels_bordetella pertussis_bordetella_antibodies,68,neutralization_zoster_strains_herpes zoster_herpes,0.9965926564563998
72,siv_immunol_immunol methods_tuberculosis_memory,"[12, 18, 34, 43]",71,tuberculosis_immunol_agreed_subclassing_clini-,61,siv_memory_effector_anamnestic_rhesus,0.9964896505828896
71,tuberculosis_immunol_agreed_subclassing_clini-,"[34, 43]",34,tuberculosis_mcaleer_lishment_il-17_estab-,43,plexed_mcop provides_brown_dugast_multi-,0.9908881450832314
70,t_cells_t cells_measles_t cell,"[1, 17, 22, 27, 29, 30, 33]",58,t_cells_t cells_t cell_+,66,measles_level_monkeys_deficient humans_cell deficient,0.9842450922498869
69,rotavirus_hiv-1_correlates protection_induced vaccination_induced,"[3, 5, 10]",60,hiv-1_induced vaccination_induced_vaccination_protection vaccination,10,rotavirus_human rotavirus_monovalent inactivated_inactivated human_animal studies,0.9778043829836481
68,neutralization_zoster_strains_herpes zoster_herpes,"[6, 23]",6,zoster_herpes zoster_herpes_zoster vaccine_zoster virus,23,neutralization_strains_rubella vaccines_glutination_hemag-,0.9758619941460465
67,center_research_evaluation research_guidance_medicine,"[15, 32]",15,article25_statistics biological_biological_4th_library,32,center_evaluation research_guidance_center drug_industry,0.9754949285328065
66,measles_level_monkeys_deficient humans_cell deficient,"[17, 33]",33,measles_level_cell deficient_deficient humans_deficient,17,promises_results year_obstacles clemens_vaccine promises_clemens trial,0.9751040569655435
65,systems_influenza_live attenuated_attenuated_influenza vaccines,"[4, 8, 21]",47,influenza_live attenuated_attenuated_influenza vaccines_live,4,systems_yellow fever_yellow_fever_fever vaccine,0.9746732913010637
64,pfu_older_older adults_adults_blind,"[13, 20, 31]",20,pfu_cytomegalovirus_naturally seropositive_seronegative_naturally,52,older adults_older_adults_conjugate vaccine_conjugate,0.9706365047190506
63,pertussis_levels_bordetella pertussis_bordetella_antibodies,"[0, 11, 40]",0,pertussis_bordetella_bordetella pertussis_pertussis vaccine_acellular,55,levels_antibody_higher_antibodies_rate,0.9706146057995063
62,cop_cops_trials_efficacy trials_immune response,"[7, 9, 19, 42]",54,cops_efficacy trials_area_cop_trials,48,immune response_end_ve_baseline_cop,0.9678268116414388
61,siv_memory_effector_anamnestic_rhesus,"[12, 18]",18,anamnestic_anti-_response_vaccinees_approaches assessing,12,siv_effector_rhesus_vector_early,0.9655033783285212
60,hiv-1_induced vaccination_induced_vaccination_protection vaccination,"[3, 5]",3,hiv-1_v2_vaccine efficacy_haynes_efficacy trial,5,induced vaccination_protection vaccination_correlates protection_vaccination_protection induced,0.9628480240739606
59,med_protec- tion_protec-_immunological correlates_correlates protec-,"[36, 37, 41]",53,med_varicella med_models evaluating_assessing immunological_use statistical,36,protec- tion_protec-_correlates protec-_tion_dunning,0.9621026144044751
58,t_cells_t cells_t cell_+,"[1, 22, 27, 29, 30]",49,t cell_t_subsets_malaria_rts,57,cells_t cells_chlamydia_t_+,0.9599961775588792
57,cells_t cells_chlamydia_t_+,"[27, 29, 30]",29,chlamydia_trachomatis_chlamydia trachomatis_protective immunity_tularemia,45,cells_t_t cells_absence cells_doherty,0.9541052890578701
56,cohort_likelihood_optimal_case cohort_studies,"[14, 24, 39]",39,control studies_optimal_error_studies_control,50,cohort_likelihood_case cohort_epidemiology_estimation,0.9484095473471146
55,levels_antibody_higher_antibodies_rate,"[11, 40]",11,levels_rate_high levels_influenza_high,40,antibodies_bacteremia_rabies_attachment_administration,0.9436372496322261
54,cops_efficacy trials_area_cop_trials,"[9, 42]",9,cop_developing cops_simple_cops_determination,42,area_efficacy trials_assays_area statistical_cops,0.9348646206168358
53,med_varicella med_models evaluating_assessing immunological_use statistical,"[37, 41]",37,med____,41,varicella med_evaluating antibody_models evaluating_statistical models_use statistical,0.9330815913049108
52,older adults_older_adults_conjugate vaccine_conjugate,"[13, 31]",31,older adults_older_adults_response vacci-_adults vaccine,13,conjugate vaccine_conjugate_pneumococcal_pneumococcal conjugate_meningococcal,0.9310276941512037
51,principle_correlates relative_relative principle_complexity_complexity correlates,"[28, 38]",28,principle_relation_principle memory_protect cocorrelates_factor protect,38,correlates complexity_nonmechanistic correlates_convenient nonmechanistic_principle convenient_relative principle,0.9292654756287685
50,cohort_likelihood_case cohort_epidemiology_estimation,"[14, 24]",24,likelihood_weighted_sampling_stage_estimation,14,cohort_case cohort_case_epidemiology_lifetime,0.9288978886757725
49,t cell_t_subsets_malaria_rts,"[1, 22]",22,subsets_clearly_t cell_cell subsets_responses correlates,1,rts_malaria_plasmodium_circumsporozoite_cell immunity,0.9283578944432664
48,immune response_end_ve_baseline_cop,"[7, 19]",19,ve_cop_pathogen_immune response_biomarker,7,baseline_individual_placebo_immune response_endpoint,0.9277945595509692
47,influenza_live attenuated_attenuated_influenza vaccines_live,"[8, 21]",21,nasal_live attenuated_hae- mophilus_virus infections_thoughts vaccine,8,influenza vaccines_influenza_attenuated inactivated_induced live_inactivated influenza,0.9268312104653134
46,principal_surrogate_endpoints_biometrics_stratification,"[2, 16, 25]",25,endpoints_principal_principal biometrics_endpoints springer_comparing,44,surrogate_stratification_principal stratification_causal_principal,0.9266929416404448
45,cells_t_t cells_absence cells_doherty,"[27, 30]",30,doherty_absence cells_cells_influenza_absence,27,poxvirus_poxvirus infection_secondary_reader_t,0.9185424189611835
44,surrogate_stratification_principal stratification_causal_principal,"[2, 16]",2,surrogate_surrogate endpoints_endpoints_treatment_clinical trials,16,causal_principal stratification_stratification_principal_stratification causal,0.8544449237918422
